,Values,Metric,Subject,Valence,Arousal,LearningTime,PercentCorrect,Signal_STD,Reject
10,12.0,nn50,11114,High,High,90,0.0069,71.27305262049714,0
11,2.76,pnn50,11114,High,High,90,0.0069,71.27305262049714,0
12,0.0312,vlf_peak,11114,High,High,90,0.0069,71.27305262049714,0
13,286.574789393231,vlf_power,11114,High,High,90,0.0069,71.27305262049714,0
14,0.0977,lf_peak,11114,High,High,90,0.0069,71.27305262049714,0
15,346.4139184746882,lf_power,11114,High,High,90,0.0069,71.27305262049714,0
16,0.168,hf_peak,11114,High,High,90,0.0069,71.27305262049714,0
17,163.51007350422216,hf_power,11114,High,High,90,0.0069,71.27305262049714,0
18,35.97931297516161,pover_vlf_per,11114,High,High,90,0.0069,71.27305262049714,0
19,43.49208392734956,pover_lf_per,11114,High,High,90,0.0069,71.27305262049714,0
20,20.528603097488826,pover_hf_per,11114,High,High,90,0.0069,71.27305262049714,0
21,0.3206557763043726,pover_lf_nu,11114,High,High,90,0.0069,71.27305262049714,0
22,0.6793442236956274,pover_hf_nu,11114,High,High,90,0.0069,71.27305262049714,0
23,15.849459018649661,SD1,11114,High,High,90,0.0069,71.27305262049714,0
24,47.036823221705966,SD2,11114,High,High,90,0.0069,71.27305262049714,0
0,654.0,MeanRR,11114,High,Low,30,0.0238,79.44415487930308,0
1,92.42,MeanBPM,11114,High,Low,30,0.0238,79.44415487930308,0
2,651.0,MedianRR,11114,High,Low,30,0.0238,79.44415487930308,0
3,92.17,MedianBPM,11114,High,Low,30,0.0238,79.44415487930308,0
4,414.0,MinRR,11114,High,Low,30,0.0238,79.44415487930308,0
5,72.2,MinBPM,11114,High,Low,30,0.0238,79.44415487930308,0
6,831.0,MaxRR,11114,High,Low,30,0.0238,79.44415487930308,0
7,144.93,MaxBPM,11114,High,Low,30,0.0238,79.44415487930308,0
8,52.79,SDNN,11114,High,Low,30,0.0238,79.44415487930308,0
9,33.03,RMSSD,11114,High,Low,30,0.0238,79.44415487930308,0
10,43.0,nn50,11114,High,Low,30,0.0238,79.44415487930308,0
11,10.24,pnn50,11114,High,Low,30,0.0238,79.44415487930308,0
12,0.0273,vlf_peak,11114,High,Low,30,0.0238,79.44415487930308,0
13,547.9014839468421,vlf_power,11114,High,Low,30,0.0238,79.44415487930308,0
14,0.082,lf_peak,11114,High,Low,30,0.0238,79.44415487930308,0
15,1999.7124490073902,lf_power,11114,High,Low,30,0.0238,79.44415487930308,0
16,0.1836,hf_peak,11114,High,Low,30,0.0238,79.44415487930308,0
17,634.5166583946088,hf_power,11114,High,Low,30,0.0238,79.44415487930308,0
18,17.218070353127704,pover_vlf_per,11114,High,Low,30,0.0238,79.44415487930308,0
19,62.841935351237495,pover_lf_per,11114,High,Low,30,0.0238,79.44415487930308,0
20,19.939994295634804,pover_hf_per,11114,High,Low,30,0.0238,79.44415487930308,0
21,0.24087375566979408,pover_lf_nu,11114,High,Low,30,0.0238,79.44415487930308,0
22,0.7591262443302059,pover_hf_nu,11114,High,Low,30,0.0238,79.44415487930308,0
23,23.38600447141297,SD1,11114,High,Low,30,0.0238,79.44415487930308,0
24,70.90002350838753,SD2,11114,High,Low,30,0.0238,79.44415487930308,0
0,663.0,MeanRR,11114,High,Low,60,0.0147,73.0009603030448,0
1,90.88,MeanBPM,11114,High,Low,60,0.0147,73.0009603030448,0
2,659.5,MedianRR,11114,High,Low,60,0.0147,73.0009603030448,0
3,90.98,MedianBPM,11114,High,Low,60,0.0147,73.0009603030448,0
4,560.0,MinRR,11114,High,Low,60,0.0147,73.0009603030448,0
5,68.26,MinBPM,11114,High,Low,60,0.0147,73.0009603030448,0
6,879.0,MaxRR,11114,High,Low,60,0.0147,73.0009603030448,0
7,107.14,MaxBPM,11114,High,Low,60,0.0147,73.0009603030448,0
8,46.42,SDNN,11114,High,Low,60,0.0147,73.0009603030448,0
9,28.52,RMSSD,11114,High,Low,60,0.0147,73.0009603030448,0
10,28.0,nn50,11114,High,Low,60,0.0147,73.0009603030448,0
11,6.85,pnn50,11114,High,Low,60,0.0147,73.0009603030448,0
12,0.0352,vlf_peak,11114,High,Low,60,0.0147,73.0009603030448,0
13,400.79118247578856,vlf_power,11114,High,Low,60,0.0147,73.0009603030448,0
14,0.1133,lf_peak,11114,High,Low,60,0.0147,73.0009603030448,0
15,769.9966804853981,lf_power,11114,High,Low,60,0.0147,73.0009603030448,0
16,0.1797,hf_peak,11114,High,Low,60,0.0147,73.0009603030448,0
17,418.21935334214214,hf_power,11114,High,Low,60,0.0147,73.0009603030448,0
18,25.222741493156363,pover_vlf_per,11114,High,Low,60,0.0147,73.0009603030448,0
19,48.457720807380646,pover_lf_per,11114,High,Low,60,0.0147,73.0009603030448,0
20,26.319537699462998,pover_hf_per,11114,High,Low,60,0.0147,73.0009603030448,0
21,0.3519724876922871,pover_lf_nu,11114,High,Low,60,0.0147,73.0009603030448,0
22,0.6480275123077128,pover_hf_nu,11114,High,Low,60,0.0147,73.0009603030448,0
23,20.19373715761593,SD1,11114,High,Low,60,0.0147,73.0009603030448,0
24,62.459666216109035,SD2,11114,High,Low,60,0.0147,73.0009603030448,0
0,675.0,MeanRR,11114,High,Low,90,0.012,79.61167431172579,0
1,89.3,MeanBPM,11114,High,Low,90,0.012,79.61167431172579,0
2,671.0,MedianRR,11114,High,Low,90,0.012,79.61167431172579,0
3,89.42,MedianBPM,11114,High,Low,90,0.012,79.61167431172579,0
4,575.0,MinRR,11114,High,Low,90,0.012,79.61167431172579,0
5,70.26,MinBPM,11114,High,Low,90,0.012,79.61167431172579,0
6,854.0,MaxRR,11114,High,Low,90,0.012,79.61167431172579,0
7,104.35,MaxBPM,11114,High,Low,90,0.012,79.61167431172579,0
8,45.19,SDNN,11114,High,Low,90,0.012,79.61167431172579,0
9,31.08,RMSSD,11114,High,Low,90,0.012,79.61167431172579,0
10,46.0,nn50,11114,High,Low,90,0.012,79.61167431172579,0
11,11.08,pnn50,11114,High,Low,90,0.012,79.61167431172579,0
12,0.0234,vlf_peak,11114,High,Low,90,0.012,79.61167431172579,0
13,252.538986951851,vlf_power,11114,High,Low,90,0.012,79.61167431172579,0
14,0.1055,lf_peak,11114,High,Low,90,0.012,79.61167431172579,0
15,709.5511872643953,lf_power,11114,High,Low,90,0.012,79.61167431172579,0
16,0.1758,hf_peak,11114,High,Low,90,0.012,79.61167431172579,0
17,421.3304713884729,hf_power,11114,High,Low,90,0.012,79.61167431172579,0
18,18.254678195977153,pover_vlf_per,11114,High,Low,90,0.012,79.61167431172579,0
19,51.28961964813219,pover_lf_per,11114,High,Low,90,0.012,79.61167431172579,0
20,30.455702155890656,pover_hf_per,11114,High,Low,90,0.012,79.61167431172579,0
21,0.37256813581216913,pover_lf_nu,11114,High,Low,90,0.012,79.61167431172579,0
22,0.6274318641878308,pover_hf_nu,11114,High,Low,90,0.012,79.61167431172579,0
23,22.00312646994511,SD1,11114,High,Low,90,0.012,79.61167431172579,0
24,59.99371952034458,SD2,11114,High,Low,90,0.012,79.61167431172579,0
0,675.0,MeanRR,11114,Low,High,30,0.0535,79.13509914919582,0
1,89.42,MeanBPM,11114,Low,High,30,0.0535,79.13509914919582,0
2,677.0,MedianRR,11114,Low,High,30,0.0535,79.13509914919582,0
3,88.63,MedianBPM,11114,Low,High,30,0.0535,79.13509914919582,0
4,543.33,MinRR,11114,Low,High,30,0.0535,79.13509914919582,0
5,72.46,MinBPM,11114,Low,High,30,0.0535,79.13509914919582,0
6,828.0,MaxRR,11114,Low,High,30,0.0535,79.13509914919582,0
7,110.43,MaxBPM,11114,Low,High,30,0.0535,79.13509914919582,0
8,55.06,SDNN,11114,Low,High,30,0.0535,79.13509914919582,0
9,30.06,RMSSD,11114,Low,High,30,0.0535,79.13509914919582,0
10,42.0,nn50,11114,Low,High,30,0.0535,79.13509914919582,0
11,10.19,pnn50,11114,Low,High,30,0.0535,79.13509914919582,0
12,0.0078,vlf_peak,11114,Low,High,30,0.0535,79.13509914919582,0
13,1873.016887412183,vlf_power,11114,Low,High,30,0.0535,79.13509914919582,0
14,0.0938,lf_peak,11114,Low,High,30,0.0535,79.13509914919582,0
15,1477.6245625782462,lf_power,11114,Low,High,30,0.0535,79.13509914919582,0
16,0.1758,hf_peak,11114,Low,High,30,0.0535,79.13509914919582,0
17,308.9828166719545,hf_power,11114,Low,High,30,0.0535,79.13509914919582,0
18,51.18057895928191,pover_vlf_per,11114,Low,High,30,0.0535,79.13509914919582,0
19,40.37640082449928,pover_lf_per,11114,Low,High,30,0.0535,79.13509914919582,0
20,8.44302021621881,pover_hf_per,11114,Low,High,30,0.0535,79.13509914919582,0
21,0.17294388250071355,pover_lf_nu,11114,Low,High,30,0.0535,79.13509914919582,0
22,0.8270561174992864,pover_hf_nu,11114,Low,High,30,0.0535,79.13509914919582,0
23,21.279729064149013,SD1,11114,Low,High,30,0.0535,79.13509914919582,0
24,74.90541064275321,SD2,11114,Low,High,30,0.0535,79.13509914919582,0
0,665.0,MeanRR,11114,Low,High,60,0.0146,78.9435745366067,0
1,90.59,MeanBPM,11114,Low,High,60,0.0146,78.9435745366067,0
2,662.5,MedianRR,11114,Low,High,60,0.0146,78.9435745366067,0
3,90.57,MedianBPM,11114,Low,High,60,0.0146,78.9435745366067,0
4,577.0,MinRR,11114,Low,High,60,0.0146,78.9435745366067,0
5,73.17,MinBPM,11114,Low,High,60,0.0146,78.9435745366067,0
6,820.0,MaxRR,11114,Low,High,60,0.0146,78.9435745366067,0
7,103.99,MaxBPM,11114,Low,High,60,0.0146,78.9435745366067,0
8,45.95,SDNN,11114,Low,High,60,0.0146,78.9435745366067,0
9,31.46,RMSSD,11114,Low,High,60,0.0146,78.9435745366067,0
10,40.0,nn50,11114,Low,High,60,0.0146,78.9435745366067,0
11,9.73,pnn50,11114,Low,High,60,0.0146,78.9435745366067,0
12,0.0078,vlf_peak,11114,Low,High,60,0.0146,78.9435745366067,0
13,254.57592243538517,vlf_power,11114,Low,High,60,0.0146,78.9435745366067,0
14,0.0586,lf_peak,11114,Low,High,60,0.0146,78.9435745366067,0
15,1505.5587853497818,lf_power,11114,Low,High,60,0.0146,78.9435745366067,0
16,0.1719,hf_peak,11114,Low,High,60,0.0146,78.9435745366067,0
17,372.8597956958907,hf_power,11114,Low,High,60,0.0146,78.9435745366067,0
18,11.935141980905998,pover_vlf_per,11114,Low,High,60,0.0146,78.9435745366067,0
19,70.58427871673848,pover_lf_per,11114,Low,High,60,0.0146,78.9435745366067,0
20,17.480579302355522,pover_hf_per,11114,Low,High,60,0.0146,78.9435745366067,0
21,0.19849665003224584,pover_lf_nu,11114,Low,High,60,0.0146,78.9435745366067,0
22,0.8015033499677542,pover_hf_nu,11114,Low,High,60,0.0146,78.9435745366067,0
23,22.27023770259601,SD1,11114,Low,High,60,0.0146,78.9435745366067,0
24,61.04990624187158,SD2,11114,Low,High,60,0.0146,78.9435745366067,0
0,651.0,MeanRR,11114,Low,High,90,0.0253,78.59956198804885,0
1,92.69,MeanBPM,11114,Low,High,90,0.0253,78.59956198804885,0
2,646.0,MedianRR,11114,Low,High,90,0.0253,78.59956198804885,0
3,92.88,MedianBPM,11114,Low,High,90,0.0253,78.59956198804885,0
4,556.0,MinRR,11114,Low,High,90,0.0253,78.59956198804885,0
5,68.73,MinBPM,11114,Low,High,90,0.0253,78.59956198804885,0
6,873.0,MaxRR,11114,Low,High,90,0.0253,78.59956198804885,0
7,107.91,MaxBPM,11114,Low,High,90,0.0253,78.59956198804885,0
8,48.07,SDNN,11114,Low,High,90,0.0253,78.59956198804885,0
9,29.63,RMSSD,11114,Low,High,90,0.0253,78.59956198804885,0
10,30.0,nn50,11114,Low,High,90,0.0253,78.59956198804885,0
11,6.9,pnn50,11114,Low,High,90,0.0253,78.59956198804885,0
12,0.0039,vlf_peak,11114,Low,High,90,0.0253,78.59956198804885,0
13,421.7357729217652,vlf_power,11114,Low,High,90,0.0253,78.59956198804885,0
14,0.0938,lf_peak,11114,Low,High,90,0.0253,78.59956198804885,0
15,1022.5367441676109,lf_power,11114,Low,High,90,0.0253,78.59956198804885,0
16,0.1602,hf_peak,11114,Low,High,90,0.0253,78.59956198804885,0
17,392.45198586898687,hf_power,11114,Low,High,90,0.0253,78.59956198804885,0
18,22.96129725729072,pover_vlf_per,11114,Low,High,90,0.0253,78.59956198804885,0
19,55.67175384880194,pover_lf_per,11114,Low,High,90,0.0253,78.59956198804885,0
20,21.36694889390733,pover_hf_per,11114,Low,High,90,0.0253,78.59956198804885,0
21,0.2773534357823729,pover_lf_nu,11114,Low,High,90,0.0253,78.59956198804885,0
22,0.7226465642176272,pover_hf_nu,11114,Low,High,90,0.0253,78.59956198804885,0
23,20.974335148392754,SD1,11114,Low,High,90,0.0253,78.59956198804885,0
24,64.66318616268146,SD2,11114,Low,High,90,0.0253,78.59956198804885,0
0,665.0,MeanRR,11114,Low,Low,30,0.0215,84.059028047627,0
1,90.78,MeanBPM,11114,Low,Low,30,0.0215,84.059028047627,0
2,659.0,MedianRR,11114,Low,Low,30,0.0215,84.059028047627,0
3,91.05,MedianBPM,11114,Low,Low,30,0.0215,84.059028047627,0
4,529.0,MinRR,11114,Low,Low,30,0.0215,84.059028047627,0
5,66.59,MinBPM,11114,Low,Low,30,0.0215,84.059028047627,0
6,901.0,MaxRR,11114,Low,Low,30,0.0215,84.059028047627,0
7,113.42,MaxBPM,11114,Low,Low,30,0.0215,84.059028047627,0
8,54.46,SDNN,11114,Low,Low,30,0.0215,84.059028047627,0
9,33.33,RMSSD,11114,Low,Low,30,0.0215,84.059028047627,0
10,50.0,nn50,11114,Low,Low,30,0.0215,84.059028047627,0
11,11.99,pnn50,11114,Low,Low,30,0.0215,84.059028047627,0
12,0.0039,vlf_peak,11114,Low,Low,30,0.0215,84.059028047627,0
13,751.5725545272511,vlf_power,11114,Low,Low,30,0.0215,84.059028047627,0
14,0.0508,lf_peak,11114,Low,Low,30,0.0215,84.059028047627,0
15,1862.8229747364696,lf_power,11114,Low,Low,30,0.0215,84.059028047627,0
16,0.1758,hf_peak,11114,Low,Low,30,0.0215,84.059028047627,0
17,357.9733791727361,hf_power,11114,Low,Low,30,0.0215,84.059028047627,0
18,25.285305346656912,pover_vlf_per,11114,Low,Low,30,0.0215,84.059028047627,0
19,62.6713248631161,pover_lf_per,11114,Low,Low,30,0.0215,84.059028047627,0
20,12.043369790226993,pover_hf_per,11114,Low,Low,30,0.0215,84.059028047627,0
21,0.1611914476276069,pover_lf_nu,11114,Low,Low,30,0.0215,84.059028047627,0
22,0.8388085523723932,pover_hf_nu,11114,Low,Low,30,0.0215,84.059028047627,0
23,23.59820658023604,SD1,11114,Low,Low,30,0.0215,84.059028047627,0
24,73.3083610685283,SD2,11114,Low,Low,30,0.0215,84.059028047627,0
0,694.0,MeanRR,11114,Low,Low,60,0.0128,80.05822622116578,0
1,86.97,MeanBPM,11114,Low,Low,60,0.0128,80.05822622116578,0
2,697.0,MedianRR,11114,Low,Low,60,0.0128,80.05822622116578,0
3,86.08,MedianBPM,11114,Low,Low,60,0.0128,80.05822622116578,0
4,574.0,MinRR,11114,Low,Low,60,0.0128,80.05822622116578,0
5,73.35,MinBPM,11114,Low,Low,60,0.0128,80.05822622116578,0
6,818.0,MaxRR,11114,Low,Low,60,0.0128,80.05822622116578,0
7,104.53,MaxBPM,11114,Low,Low,60,0.0128,80.05822622116578,0
8,50.9,SDNN,11114,Low,Low,60,0.0128,80.05822622116578,0
9,31.9,RMSSD,11114,Low,Low,60,0.0128,80.05822622116578,0
10,45.0,nn50,11114,Low,Low,60,0.0128,80.05822622116578,0
11,11.51,pnn50,11114,Low,Low,60,0.0128,80.05822622116578,0
12,0.0039,vlf_peak,11114,Low,Low,60,0.0128,80.05822622116578,0
13,1349.760312006148,vlf_power,11114,Low,Low,60,0.0128,80.05822622116578,0
14,0.0742,lf_peak,11114,Low,Low,60,0.0128,80.05822622116578,0
15,567.1167745061144,lf_power,11114,Low,Low,60,0.0128,80.05822622116578,0
16,0.1602,hf_peak,11114,Low,Low,60,0.0128,80.05822622116578,0
17,395.4034527332201,hf_power,11114,Low,Low,60,0.0128,80.05822622116578,0
18,58.37355325606757,pover_vlf_per,11114,Low,Low,60,0.0128,80.05822622116578,0
19,24.526296220577528,pover_lf_per,11114,Low,Low,60,0.0128,80.05822622116578,0
20,17.10015052335491,pover_hf_per,11114,Low,Low,60,0.0128,80.05822622116578,0
21,0.4108001489665333,pover_lf_nu,11114,Low,Low,60,0.0128,80.05822622116578,0
22,0.5891998510334667,pover_hf_nu,11114,Low,Low,60,0.0128,80.05822622116578,0
23,22.58847799429331,SD1,11114,Low,Low,60,0.0128,80.05822622116578,0
24,68.34733917395704,SD2,11114,Low,Low,60,0.0128,80.05822622116578,0
0,676.0,MeanRR,11114,Low,Low,90,0.0168,83.6510651772777,0
1,89.44,MeanBPM,11114,Low,Low,90,0.0168,83.6510651772777,0
2,671.0,MedianRR,11114,Low,Low,90,0.0168,83.6510651772777,0
3,89.42,MedianBPM,11114,Low,Low,90,0.0168,83.6510651772777,0
4,508.0,MinRR,11114,Low,Low,90,0.0168,83.6510651772777,0
5,67.34,MinBPM,11114,Low,Low,90,0.0168,83.6510651772777,0
6,891.0,MaxRR,11114,Low,Low,90,0.0168,83.6510651772777,0
7,118.11,MaxBPM,11114,Low,Low,90,0.0168,83.6510651772777,0
8,57.64,SDNN,11114,Low,Low,90,0.0168,83.6510651772777,0
9,36.04,RMSSD,11114,Low,Low,90,0.0168,83.6510651772777,0
10,55.0,nn50,11114,Low,Low,90,0.0168,83.6510651772777,0
11,13.19,pnn50,11114,Low,Low,90,0.0168,83.6510651772777,0
12,0.0039,vlf_peak,11114,Low,Low,90,0.0168,83.6510651772777,0
13,974.6192510249717,vlf_power,11114,Low,Low,90,0.0168,83.6510651772777,0
14,0.0898,lf_peak,11114,Low,Low,90,0.0168,83.6510651772777,0
15,2208.8257704197267,lf_power,11114,Low,Low,90,0.0168,83.6510651772777,0
16,0.1719,hf_peak,11114,Low,Low,90,0.0168,83.6510651772777,0
17,540.56197856139,hf_power,11114,Low,Low,90,0.0168,83.6510651772777,0
18,26.171251853806353,pover_vlf_per,11114,Low,Low,90,0.0168,83.6510651772777,0
19,59.31314765026262,pover_lf_per,11114,Low,Low,90,0.0168,83.6510651772777,0
20,14.51560049593103,pover_hf_per,11114,Low,Low,90,0.0168,83.6510651772777,0
21,0.19661176520544055,pover_lf_nu,11114,Low,Low,90,0.0168,83.6510651772777,0
22,0.8033882347945595,pover_hf_nu,11114,Low,Low,90,0.0168,83.6510651772777,0
23,25.511435457416987,SD1,11114,Low,Low,90,0.0168,83.6510651772777,0
24,77.42337644845249,SD2,11114,Low,Low,90,0.0168,83.6510651772777,0
0,925.0,MeanRR,11115,High,High,30,0.0,67.1673359987515,0
1,66.63,MeanBPM,11115,High,High,30,0.0,67.1673359987515,0
2,906.0,MedianRR,11115,High,High,30,0.0,67.1673359987515,0
3,66.23,MedianBPM,11115,High,High,30,0.0,67.1673359987515,0
4,640.0,MinRR,11115,High,High,30,0.0,67.1673359987515,0
5,48.78,MinBPM,11115,High,High,30,0.0,67.1673359987515,0
6,1230.0,MaxRR,11115,High,High,30,0.0,67.1673359987515,0
7,93.75,MaxBPM,11115,High,High,30,0.0,67.1673359987515,0
8,150.41,SDNN,11115,High,High,30,0.0,67.1673359987515,0
9,112.23,RMSSD,11115,High,High,30,0.0,67.1673359987515,0
10,155.0,nn50,11115,High,High,30,0.0,67.1673359987515,0
11,50.65,pnn50,11115,High,High,30,0.0,67.1673359987515,0
12,0.0273,vlf_peak,11115,High,High,30,0.0,67.1673359987515,0
13,3788.1864989019105,vlf_power,11115,High,High,30,0.0,67.1673359987515,0
14,0.043,lf_peak,11115,High,High,30,0.0,67.1673359987515,0
15,6087.419942588762,lf_power,11115,High,High,30,0.0,67.1673359987515,0
16,0.1758,hf_peak,11115,High,High,30,0.0,67.1673359987515,0
17,9039.48484790453,hf_power,11115,High,High,30,0.0,67.1673359987515,0
18,20.027323373404847,pover_vlf_per,11115,High,High,30,0.0,67.1673359987515,0
19,32.18287371418445,pover_lf_per,11115,High,High,30,0.0,67.1673359987515,0
20,47.78980291241069,pover_hf_per,11115,High,High,30,0.0,67.1673359987515,0
21,0.5975766340240019,pover_lf_nu,11115,High,High,30,0.0,67.1673359987515,0
22,0.40242336597599815,pover_hf_nu,11115,High,High,30,0.0,67.1673359987515,0
23,79.48792220245433,SD1,11115,High,High,30,0.0,67.1673359987515,0
24,197.29632759488447,SD2,11115,High,High,30,0.0,67.1673359987515,0
0,1063.0,MeanRR,11115,High,High,60,0.026,76.5954244514693,0
1,56.89,MeanBPM,11115,High,High,60,0.026,76.5954244514693,0
2,1073.0,MedianRR,11115,High,High,60,0.026,76.5954244514693,0
3,55.92,MedianBPM,11115,High,High,60,0.026,76.5954244514693,0
4,757.0,MinRR,11115,High,High,60,0.026,76.5954244514693,0
5,48.0,MinBPM,11115,High,High,60,0.026,76.5954244514693,0
6,1250.0,MaxRR,11115,High,High,60,0.026,76.5954244514693,0
7,79.26,MaxBPM,11115,High,High,60,0.026,76.5954244514693,0
8,88.57,SDNN,11115,High,High,60,0.026,76.5954244514693,0
9,88.89,RMSSD,11115,High,High,60,0.026,76.5954244514693,0
10,144.0,nn50,11115,High,High,60,0.026,76.5954244514693,0
11,53.73,pnn50,11115,High,High,60,0.026,76.5954244514693,0
12,0.0195,vlf_peak,11115,High,High,60,0.026,76.5954244514693,0
13,3583.7676303603507,vlf_power,11115,High,High,60,0.026,76.5954244514693,0
14,0.0469,lf_peak,11115,High,High,60,0.026,76.5954244514693,0
15,2353.8264132221657,lf_power,11115,High,High,60,0.026,76.5954244514693,0
16,0.1719,hf_peak,11115,High,High,60,0.026,76.5954244514693,0
17,2935.96283056481,hf_power,11115,High,High,60,0.026,76.5954244514693,0
18,40.387047507426054,pover_vlf_per,11115,High,High,60,0.026,76.5954244514693,0
19,26.526301083164565,pover_lf_per,11115,High,High,60,0.026,76.5954244514693,0
20,33.08665140940939,pover_hf_per,11115,High,High,60,0.026,76.5954244514693,0
21,0.555024537889329,pover_lf_nu,11115,High,High,60,0.026,76.5954244514693,0
22,0.44497546211067085,pover_hf_nu,11115,High,High,60,0.026,76.5954244514693,0
23,62.96947173778404,SD1,11115,High,High,60,0.026,76.5954244514693,0
24,108.27568676973453,SD2,11115,High,High,60,0.026,76.5954244514693,0
0,1047.0,MeanRR,11115,High,High,90,0.015,75.83705994474339,0
1,57.71,MeanBPM,11115,High,High,90,0.015,75.83705994474339,0
2,1053.0,MedianRR,11115,High,High,90,0.015,75.83705994474339,0
3,56.98,MedianBPM,11115,High,High,90,0.015,75.83705994474339,0
4,754.0,MinRR,11115,High,High,90,0.015,75.83705994474339,0
5,47.77,MinBPM,11115,High,High,90,0.015,75.83705994474339,0
6,1256.0,MaxRR,11115,High,High,90,0.015,75.83705994474339,0
7,79.58,MaxBPM,11115,High,High,90,0.015,75.83705994474339,0
8,85.76,SDNN,11115,High,High,90,0.015,75.83705994474339,0
9,90.02,RMSSD,11115,High,High,90,0.015,75.83705994474339,0
10,146.0,nn50,11115,High,High,90,0.015,75.83705994474339,0
11,54.89,pnn50,11115,High,High,90,0.015,75.83705994474339,0
12,0.0117,vlf_peak,11115,High,High,90,0.015,75.83705994474339,0
13,2652.0088491147408,vlf_power,11115,High,High,90,0.015,75.83705994474339,0
14,0.0781,lf_peak,11115,High,High,90,0.015,75.83705994474339,0
15,977.8581760863216,lf_power,11115,High,High,90,0.015,75.83705994474339,0
16,0.1758,hf_peak,11115,High,High,90,0.015,75.83705994474339,0
17,3188.1688244056736,hf_power,11115,High,High,90,0.015,75.83705994474339,0
