word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,introText.started,introText.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,InstructValenceText.started,InstructValenceText.stopped,Valence.started,Valence.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,InstructArousalText.started,InstructArousalText.stopped,Arousal.started,Arousal.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,WordPresentation.started,WordPresentation.stopped,ArousalGuide.started,ArousalGuide.stopped,text_3.started,text_3.stopped,A_key_resp.keys,A_key_resp.rt,A_key_resp.started,A_key_resp.stopped,WordPresentation2.started,WordPresentation2.stopped,ValenceImage.started,ValenceImage.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,ParticipantID,date,expName,psychopyVersion,frameRate,
chaos,0,62,62,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18425245600156,None,37.18425245600156,None,37.18425245600156,None,4,0.10387459000048693,0.00732152039927314,None,37.30189278599937,None,37.30189278599937,None,37.30189278599937,None,7,0.07324692600013805,0.00950427339921589,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
fire,0,63,63,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.385812511998665,None,37.385812511998665,None,37.385812511998665,None,4,0.08938589999888791,0.010734775398304919,None,37.48506478800118,None,37.48506478800118,None,37.48506478800118,None,7,0.007891312001447659,0.00977266739573679,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
roach,0,64,64,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.519075915999565,None,37.519075915999565,None,37.519075915999565,None,7,0.09920323699770961,0.00808858740128926,None,37.63669214100082,None,37.63669214100082,None,37.63669214100082,None,4,0.02155646499886643,0.007771017397317337,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
sexual,0,65,65,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.669215980000445,None,37.669215980000445,None,37.669215980000445,None,7,0.05902609499753453,0.007575729399832198,None,37.75301862800188,None,37.75301862800188,None,37.75301862800188,None,4,0.06881526199867949,0.008878530399670126,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
drunk,0,66,66,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83623165600147,None,37.83623165600147,None,37.83623165600147,None,7,0.027289932000712724,0.010198876396316336,None,37.86968683300074,None,37.86968683300074,None,37.86968683300074,None,4,0.13706861099853995,0.009081582400540356,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
distracted,0,67,67,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.019796184998995,None,38.019796184998995,None,38.019796184998995,None,7,0.037597095000819536,0.007770231401082128,None,38.0705278159985,None,38.0705278159985,None,38.0705278159985,None,7,0.10134531600124319,0.008372484397114022,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
frown,0,68,68,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.187282495000545,None,38.187282495000545,None,38.187282495000545,None,7,0.11986663000061526,0.008095107397821266,None,38.32031756699871,None,38.32031756699871,None,38.32031756699871,None,4,0.03458803600005922,0.008653450397105189,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
hope,0,69,69,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.371347701999184,None,38.371347701999184,None,38.371347701999184,None,7,0.07436004199917079,0.0076895784004591405,None,38.454757348001294,None,38.454757348001294,None,38.454757348001294,None,4,0.05421033600214287,0.008744230395677732,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
authentic,0,70,70,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.52180616699843,None,38.52180616699843,None,38.52180616699843,None,7,0.002469104998453986,0.007820737399015343,None,38.55469923700002,None,38.55469923700002,None,38.55469923700002,None,7,0.08066650700129685,0.008256405395513866,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
confidence,0,71,71,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65518003699981,None,38.65518003699981,None,38.65518003699981,None,4,0.02863806799723534,0.007942145395645639,None,38.705470331999095,None,38.705470331999095,None,38.705470331999095,None,7,0.06656177100012428,0.007865470401156927,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
fatigue,0,72,72,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.789491106999776,None,38.789491106999776,None,38.789491106999776,None,4,0.057633286000054795,0.007125262400222709,None,38.873272647000704,None,38.873272647000704,None,38.873272647000704,None,7,0.01091523499781033,0.008089582399406936,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
tumor,0,73,73,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90542434999952,None,38.90542434999952,None,38.90542434999952,None,7,0.07519930900161853,0.006282151400228031,None,39.006424922001315,None,39.006424922001315,None,39.006424922001315,None,4,0.029471474001184106,0.007934210396342678,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
policy,0,74,74,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05654027700075,None,39.05654027700075,None,39.05654027700075,None,7,0.053184406002401374,0.006015649392793421,None,39.12308363899865,None,39.12308363899865,None,39.12308363899865,None,4,0.06276050399901578,0.008494355395669118,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
cease,0,75,75,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.205920339998556,None,39.205920339998556,None,39.205920339998556,None,7,0.01933804599684663,0.008987382399936905,None,39.240545399999974,None,39.240545399999974,None,39.240545399999974,None,4,0.10133706700071343,0.009138717396126594,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
clearer,0,76,76,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.35662866400162,None,39.35662866400162,None,39.35662866400162,None,7,0.10934872399957385,0.006760499392839847,None,39.49051127200073,None,39.49051127200073,None,39.49051127200073,None,4,0.024738070998864714,0.008248561400250765,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
spice,0,77,77,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.52446074299951,None,39.52446074299951,None,39.52446074299951,None,7,0.07086849699771847,0.008469005399092566,None,39.60821455800033,None,39.60821455800033,None,39.60821455800033,None,4,0.06461225299790385,0.00937869739937014,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
window,0,78,78,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.69121093600188,None,39.69121093600188,None,39.69121093600188,None,7,0.03622222000194597,0.009568191399011994,None,39.74020431200188,None,39.74020431200188,None,39.74020431200188,None,7,0.0919287680007983,0.009204207395669073,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
herbal,0,79,79,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.842411212001025,None,39.842411212001025,None,39.842411212001025,None,4,0.0029786109989800025,0.008573052396968706,None,39.87541720900117,None,39.87541720900117,None,39.87541720900117,None,7,0.055358837998937815,0.007682785399083514,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
report,0,80,80,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.941468140001234,None,39.941468140001234,None,39.941468140001234,None,4,0.06375596500220126,0.00880799339938676,None,40.02558170799966,None,40.02558170799966,None,40.02558170799966,None,7,0.0360430289983924,0.00852195439802017,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
self,0,81,81,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.07575015800103,None,40.07575015800103,None,40.07575015800103,None,4,0.09594875899711042,0.010107387399330037,None,40.192005627999606,None,40.192005627999606,None,40.192005627999606,None,7,0.12237136600015219,0.008435667397861835,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
chess,0,82,82,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.32640829700176,None,40.32640829700176,None,40.32640829700176,None,4,0.013279318998684175,0.008674327400512993,None,40.359899293001945,None,40.359899293001945,None,40.359899293001945,None,7,0.0965546009974787,0.008954288401582744,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
bargain,0,83,83,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.476749933000974,None,40.476749933000974,None,40.476749933000974,None,7,0.11049555800127564,0.007035671402263688,None,40.610852136000176,None,40.610852136000176,None,40.610852136000176,None,4,0.07517350900161546,0.007499983399611665,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
sexy,0,84,84,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.711263722001604,None,40.711263722001604,None,40.711263722001604,None,7,0.10127704700062168,0.007767107399558881,None,40.82750584400128,None,40.82750584400128,None,40.82750584400128,None,4,0.041512444000545656,0.009425486397958593,None,3456,2019_Oct_21_1434,SurveyExpMetaMem,3.2.3,59.815567431743,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.87749329199869,None,40.87749329199869,None,40.87749329199869,None,7,0.06060188799892785,0.007187492396042217,None,,,,,,,,,,,,,,,,
