Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
sister	2552	8.46	(1.33)	6.85	(1.68)	5.00	(2.2)	6
sit	3059	5.41	(1.13)	3.47	(1.97)	5.24	(1.64)	3
sizzle	2553	6.50	(1.26)	5.81	(1.6)	5.44	(1.5)	6
skate	2554	6.60	(1.35)	6.20	(1.32)	5.67	(1.72)	5
skeleton	2555	3.87	(2.13)	4.20	(2.11)	4.60	(1.99)	8
skeptical	395	4.20	(1.38)	4.62	(1.92)	4.24	(1.54)	9
ski	2556	7.21	(1.63)	7.31	(1.38)	5.25	(2.22)	3
skier	2557	5.33	(1.4)	4.73	(2.15)	5.33	(1.4)	5
skijump	531	7.08	(1.65)	7.35	(1.79)	4.46	(2.3)	7
skill	2558	6.88	(1.59)	5.63	(2)	6.75	(2.29)	5
skillful	3060	6.98	(1.42)	5.33	(2.12)	6.54	(1.87)	8
skin	2559	5.86	(1.29)	5.07	(2.09)	5.43	(1.74)	4
skinhead	2560	2.36	(1.36)	4.45	(2.7)	3.55	(1.75)	8
skinny	3061	5.55	(2.14)	4.63	(2.24)	5.33	(2.53)	6
skip	2561	6.92	(1.44)	6.50	(1.57)	5.42	(1.68)	4
skit	2562	6.46	(1.81)	5.08	(2.69)	6.15	(1.99)	4
skull	608	3.96	(1.54)	4.12	(1.86)	4.77	(1.45)	5
skunk	3062	2.95	(1.81)	4.81	(2.29)	4.50	(1.99)	5
sky	572	7.46	(1.42)	4.19	(2)	5.31	(1.78)	3
skyline	2563	7.40	(1.72)	5.73	(1.94)	4.53	(1.92)	7
skyscraper	573	5.73	(1.78)	5.81	(2.37)	4.31	(2.28)	10
slang	2564	5.00	(1.6)	5.27	(1.39)	5.00	(1.51)	5
slap	396	2.56	(1.39)	6.58	(2.64)	4.38	(2.38)	4
slaughter	397	1.44	(0.91)	6.71	(2.52)	3.47	(2.91)	9
slave	398	1.62	(1.02)	7.00	(2.74)	2.76	(2.59)	5
slavery	3063	2.19	(1.58)	5.49	(2.40)	3.75	(2.73)	7
slayer	2565	2.46	(2.18)	6.92	(1.8)	3.08	(2.33)	6
sleep	399	7.03	(1.95)	3.03	(2.95)	5.79	(2.54)	5
sleeve	3064	5.29	(0.93)	3.44	(1.92)	5.14	(1.32)	6
slim	2566	7.77	(1.3)	6.31	(1.7)	6.46	(2.18)	4
slime	400	2.25	(1.61)	5.53	(2.72)	4.16	(2.05)	5
slip	2567	3.47	(1.6)	5.67	(2.72)	2.80	(1.82)	4
slob	2568	2.45	(1.04)	4.27	(2.15)	3.91	(1.97)	4
slogan	2569	5.57	(1.28)	3.79	(2.49)	4.79	(0.7)	6
sloppy	3065	2.98	(1.55)	4.27	(2.32)	4.65	(2.47)	6
slouch	2570	3.79	(1.31)	3.69	(2.25)	5.08	(2.1)	6
slow	982	3.91	(1.57)	2.73	(2)	4.23	(1.63)	4
sludge	2571	4.13	(1.63)	4.19	(1.05)	4.69	(1.08)	6
sluggish	3066	2.92	(1.30)	2.99	(1.80)	4.14	(1.88)	8
slum	401	2.46	(1.33)	5.00	(2.43)	3.81	(2.12)	4
slush	983	4.67	(1.86)	3.92	(2.3)	4.96	(1.33)	5
slut	3067	2.76	(1.60)	5.68	(2.11)	4.08	(2.48)	4
smack	2572	3.23	(1.92)	5.92	(2.47)	5.00	(2.65)	5
small	3068	4.07	(1.65)	3.86	(1.61)	4.12	(2.06)	5
smallpox	402	2.54	(1.96)	5.44	(2.06)	4.04	(2.13)	8
smart	2573	7.73	(1.71)	6.27	(1.71)	6.67	(2.44)	5
smear	2574	3.91	(1.58)	4.91	(2.39)	3.73	(1.27)	5
smell	2575	5.73	(1.56)	4.27	(2.28)	5.55	(1.29)	5
smile	2576	8.06	(1.95)	6.69	(2.77)	6.63	(2.36)	5
smiling	3069	8.00	(1.38)	5.76	(2.51)	6.52	(1.91)	7
smirk	2577	5.60	(1.4)	4.93	(2.09)	5.67	(1.23)	5
smoke	2578	2.50	(2.59)	4.85	(2.79)	4.62	(2.6)	5
smooth	984	6.48	(2.06)	4.85	(2.62)	5.32	(1.99)	6
smother	3070	3.49	(2.09)	4.65	(2.35)	4.51	(2.34)	7
smudge	2579	4.08	(1.26)	5.00	(1.35)	4.83	(0.72)	6
smug	3071	3.80	(1.71)	3.56	(1.85)	4.89	(2.06)	4
snail	2580	3.93	(1.53)	4.67	(2.35)	4.93	(2.09)	5
snake	609	2.58	(1.68)	6.92	(1.92)	3.08	(1.73)	5
snare	2581	4.17	(2.29)	5.50	(1.98)	4.33	(1.92)	5
snatch	2582	3.88	(1.76)	4.82	(2.16)	4.12	(1.76)	6
sneakers	2583	6.13	(1.25)	4.67	(2.06)	6.07	(1.22)	8
sneer	2584	3.40	(1.35)	4.33	(2.55)	4.80	(1.66)	5
sneeze	2585	4.20	(1.01)	4.60	(1.92)	3.73	(1.44)	6
snob	403	3.60	(1.94)	5.61	(2.29)	5.03	(2.22)	4
snow	575	7.27	(1.54)	6.12	(2.18)	5.69	(1.89)	4
snuggle	404	8.00	(1.35)	3.96	(2.96)	5.57	(2.74)	7
soak	2586	5.21	(1.53)	4.29	(2.7)	5.00	(1.18)	4
soap	2587	6.71	(1.44)	4.29	(1.73)	5.79	(1.12)	4
soar	2588	6.87	(1.88)	5.93	(2.76)	6.00	(2.36)	4
sob	2589	1.73	(0.96)	5.67	(2.47)	3.00	(1.31)	3
soccer	2590	5.54	(2.33)	4.75	(2.3)	5.92	(1.68)	6
social	985	7.25	(2.11)	5.17	(2.39)	6.48	(1.96)	6
society	2591	4.77	(1.24)	4.92	(2.02)	3.75	(1.71)	7
sock	2592	4.67	(0.78)	3.83	(1.64)	5.42	(1.51)	4
soda	2593	6.07	(2.46)	5.73	(1.87)	5.67	(1.84)	4
sodomize	2594	3.73	(1.71)	4.53	(2.33)	3.60	(1.4)	8
sofa	2595	6.67	(1.63)	3.00	(1.96)	5.73	(1.67)	4
soft	986	7.38	(1.32)	4.32	(2.71)	5.86	(1.98)	4
soil	2596	4.87	(1.6)	3.20	(2.01)	4.60	(2.06)	4
soldier	2597	5.43	(2.38)	5.64	(2.41)	4.71	(1.64)	7
solemn	405	3.85	(1.35)	3.30	(2.11)	4.70	(1.56)	6
solve	3072	6.63	(1.65)	5.44	(2.16)	6.77	(2.01)	5
son	2598	6.36	(1.28)	5.50	(1.87)	5.36	(1.45)	3
song	987	7.85	(1.46)	6.80	(2.14)	6.05	(2.21)	4
soothe	2599	7.91	(1.38)	3.91	(2.77)	6.18	(1.33)	6
sophisticated	3073	6.80	(1.46)	4.98	(2.08)	6.17	(1.89)	13
sorrow	2600	1.42	(0.9)	5.55	(2.58)	2.64	(1.75)	6
sorry	2601	3.40	(1.72)	4.93	(2.25)	4.33	(2.19)	5
soul	2602	6.60	(1.3)	4.47	(1.88)	5.67	(1.11)	4
soup	2603	6.33	(1.87)	4.67	(2.31)	5.83	(1.8)	4
sour	989	4.18	(2.24)	5.23	(2.11)	4.50	(1.47)	4
spa	2604	8.27	(0.96)	4.33	(2.94)	5.40	(1.68)	3
space	574	6.76	(1.67)	5.20	(2.18)	5.16	(2.23)	5
spank	3074	3.08	(1.88)	5.22	(2.54)	4.25	(2.38)	5
spanking	990	2.33	(1.83)	5.39	(2.73)	3.22	(2.28)	8
sparkle	3075	7.48	(1.60)	5.64	(2.44)	5.75	(1.80)	7
special	3076	7.15	(1.68)	5.69	(1.91)	5.81	(2.14)	7
spectacular	3077	7.59	(1.98)	6.12	(2.51)	5.31	(1.78)	11
speech	2605	4.20	(2.51)	6.00	(2.24)	4.67	(2.77)	6
spend	2606	5.21	(2.46)	5.14	(2.14)	5.69	(1.7)	5
sphere	991	5.23	(0.53)	3.86	(1.62)	4.95	(0.59)	6
spice	2607	6.62	(1.5)	5.62	(2.33)	5.54	(1.39)	5
spicy	3078	5.57	(2.31)	5.70	(2.26)	5.22	(1.89)	5
spider	610	3.04	(1.51)	5.92	(1.96)	4.54	(2.06)	6
spike	2608	5.07	(0.92)	4.31	(1.65)	5.15	(0.69)	5
spine	2609	4.64	(1.12)	4.36	(1.86)	4.82	(1.08)	5
spirit	406	7.00	(1.41)	5.59	(2.71)	6.17	(2.28)	6
spit	3079	3.45	(1.46)	4.06	(1.67)	5.71	(1.86)	4
splendid	3080	7.60	(1.56)	5.22	(2.83)	6.05	(2.31)	8
sponge	2610	5.00	(1.35)	3.62	(2.18)	4.46	(0.88)	6
spoon	2611	5.92	(1.66)	4.25	(1.86)	4.75	(1.22)	5
sports	2612	6.00	(2.07)	5.81	(2.46)	5.00	(2.16)	6
spouse	407	7.58	(1.6)	4.60	(2.77)	5.36	(1.87)	6
spray	992	5.45	(1.5)	3.80	(2.07)	5.10	(1.17)	5
spring	993	8.00	(1.48)	4.50	(2.69)	6.18	(2.11)	6
sprinkle	3081	6.42	(1.67)	4.45	(2.24)	5.35	(1.66)	8
spur	2613	5.67	(2.13)	4.80	(2.62)	6.20	(1.52)	4
spurn	2614	4.62	(1.26)	3.69	(1.97)	4.46	(1.33)	5
squad	2615	5.91	(1.45)	5.09	(2.51)	4.64	(1.8)	5
square	408	4.69	(0.97)	3.41	(1.76)	4.48	(1.64)	6
squash	2616	4.40	(1.64)	3.53	(1.96)	5.33	(2.23)	6
squeal	2617	5.69	(2.56)	6.85	(2.44)	4.62	(2.18)	6
stable	3082	5.92	(1.55)	3.95	(1.94)	5.63	(1.91)	6
stagnant	994	4.14	(1.93)	3.91	(2.24)	4.67	(1.53)	8
stain	3083	3.04	(1.44)	4.47	(2.10)	4.65	(2.25)	5
stairs	2618	5.07	(1.49)	5.53	(1.51)	4.80	(2.27)	6
stale	3084	3.31	(1.56)	3.04	(1.78)	4.91	(1.96)	5
stalk	2619	2.73	(1.94)	5.93	(2.55)	3.27	(2.19)	5
star	409	7.23	(1.84)	5.73	(2.38)	4.46	(2.04)	4
stare	3085	4.49	(1.27)	4.55	(1.98)	4.78	(1.81)	5
startle	3086	4.05	(1.85)	6.20	(2.15)	4.56	(2.25)	7
startled	410	4.56	(1.98)	7.19	(2)	3.96	(1.17)	8
starvation	2620	1.38	(0.96)	6.46	(2.5)	3.08	(2.69)	10
starve	2621	2.13	(1.55)	4.93	(2.52)	3.47	(2.36)	6
starving	611	2.00	(1.23)	5.23	(2.49)	3.62	(2.14)	8
statue	995	5.23	(0.61)	3.09	(1.82)	4.45	(1.06)	6
status	2622	5.79	(1.25)	4.71	(2.16)	5.29	(0.99)	6
steak	2623	6.13	(2.83)	5.07	(2.43)	5.53	(1.96)	5
steal	2624	2.92	(2.22)	4.46	(2.22)	4.77	(2.68)	5
steam	2625	4.82	(1.6)	4.82	(2.09)	5.00	(0.89)	5
stench	996	1.82	(1.37)	4.57	(2.62)	4.05	(2.13)	6
stereo	2626	7.42	(1.51)	6.82	(1.47)	6.00	(1.41)	6
stiff	997	4.29	(1.95)	3.86	(2.12)	4.86	(1.71)	5
stifle	2627	3.17	(1.75)	5.08	(2.11)	3.17	(1.75)	6
sting	2628	1.62	(1.04)	6.85	(2.61)	3.92	(2.87)	5
stingy	2629	2.87	(1.3)	5.47	(2.13)	5.00	(2.14)	6
stink	411	3.13	(2.1)	4.26	(2.18)	4.22	(2.09)	5
stinks	3087	2.63	(1.49)	4.33	(2.20)	4.36	(1.84)	6
stinky	3088	2.58	(1.55)	4.53	(2.38)	4.10	(2.00)	6
stole	3089	2.84	(1.71)	4.75	(2.42)	4.82	(2.45)	5
stolen	2630	2.15	(1.41)	6.62	(1.98)	2.46	(1.51)	6
stomach	998	4.71	(2.12)	4.04	(2.55)	4.67	(1.58)	7
stool	999	5.00	(1.88)	4.52	(2.18)	4.67	(1.77)	5
stop	2631	4.27	(1.1)	4.00	(1.96)	5.47	(1.68)	4
store	2632	6.69	(1.32)	5.08	(2.43)	6.46	(1.85)	5
storm	1000	4.62	(2.25)	5.38	(2.25)	4.24	(2.26)	5
story	2633	7.00	(1.62)	5.50	(2.44)	5.43	(1.02)	5
stove	1001	4.62	(1.77)	4.69	(2.4)	5.64	(2.16)	5
stow	2634	5.07	(0.59)	3.73	(1.53)	5.60	(1.68)	4
straighten	3090	5.60	(1.41)	3.99	(1.88)	5.28	(1.76)	10
strange	3091	4.73	(1.48)	5.12	(1.80)	5.15	(1.46)	7
street	412	5.19	(0.63)	3.19	(1.96)	4.65	(1.38)	6
strength	2635	7.71	(1.54)	5.29	(1.68)	7.14	(1.83)	8
strengthen	3092	7.05	(1.56)	5.76	(2.22)	6.67	(2.00)	10
stress	413	2.00	(1.48)	7.47	(2.42)	3.58	(2.46)	6
stressful	3093	2.04	(1.53)	6.02	(3.00)	3.28	(2.57)	9
stricken	2636	2.69	(1.38)	6.31	(2.06)	2.77	(1.79)	8
stride	2637	5.45	(0.82)	4.45	(1.51)	5.55	(0.93)	6
string	2638	5.08	(1.55)	4.58	(1.44)	5.00	(0.85)	6
strive	2639	6.69	(1.2)	6.13	(2.19)	5.56	(1.86)	6
strong	414	6.91	(1.47)	5.83	(2.29)	7.09	(2.19)	6
structure	2640	5.23	(1.54)	4.36	(1.43)	5.73	(1.49)	9
struggle	3094	2.56	(1.28)	4.98	(2.49)	3.55	(2.05)	8
stubborn	2641	3.54	(1.85)	5.67	(2.61)	5.83	(2.21)	8
studio	2642	5.93	(1.21)	5.58	(1.44)	5.58	(1.51)	6
stun	2643	4.31	(2.06)	6.92	(1.98)	3.08	(1.85)	4
stunning	3095	7.63	(1.39)	6.43	(2.16)	6.05	(1.83)	8
stupid	415	2.10	(1.19)	4.97	(2.64)	2.57	(1.85)	6
stupor	2644	4.62	(1.71)	4.00	(2.09)	3.25	(1.76)	6
style	2645	7.29	(1.59)	5.29	(2.23)	5.71	(2.13)	5
stylish	3096	7.41	(1.28)	5.45	(2.38)	6.23	(2.05)	7
subdue	2646	5.15	(1.86)	4.73	(1.01)	4.09	(1.3)	6
subdued	416	4.54	(1.43)	2.93	(1.94)	3.68	(1.42)	7
subject	2647	4.85	(0.38)	4.00	(1.87)	4.77	(2.17)	7
submarine	3097	5.19	(1.54)	4.62	(2.09)	4.71	(1.57)	9
submit	2648	4.42	(2.15)	5.08	(2.23)	4.17	(2.33)	6
subtle	3098	5.11	(1.38)	3.31	(1.70)	5.31	(2.04)	6
suburb	2649	6.38	(1.09)	4.63	(1.89)	5.94	(1)	6
suburban	3099	5.37	(1.45)	3.80	(1.98)	5.25	(1.40)	8
subway	2650	6.63	(1.5)	5.56	(2.66)	5.38	(2.33)	6
succeed	3100	7.87	(1.57)	6.44	(2.38)	6.63	(2.18)	7
success	417	8.35	(0.93)	6.04	(2.84)	7.35	(2.39)	7
successful	3101	8.15	(1.26)	6.72	(2.28)	7.03	(2.33)	10
sue	3102	3.31	(1.77)	5.05	(2.41)	4.83	(2.42)	3
suffer	2651	1.64	(0.81)	6.73	(2.8)	1.91	(1.38)	6
suffocate	418	1.52	(1.08)	6.57	(2.97)	3.00	(2.86)	9
sugar	1002	7.05	(1.68)	5.14	(2.61)	5.68	(1.39)	5
suggestion	2652	5.88	(1.15)	4.81	(1.83)	4.75	(1.13)	10
suicide	419	1.00	(0)	6.20	(3.25)	3.15	(3.1)	7
suite	2653	7.54	(1.85)	6.33	(2.5)	5.42	(2.39)	5
summer	3103	7.33	(2.02)	6.55	(2.36)	5.83	(2.37)	6
summertime	3104	7.83	(1.60)	6.30	(2.73)	6.08	(2.18)	10
sun	532	8.12	(1.48)	5.27	(2.92)	6.73	(1.76)	3
sunburn	3105	2.56	(1.53)	4.55	(2.27)	4.04	(2.05)	7
sunflower	2654	7.69	(1.49)	4.62	(2.53)	5.00	(2.68)	9
sunglasses	2655	6.50	(1.34)	6.00	(2.15)	5.62	(0.87)	10
sunlight	1003	8.45	(0.91)	6.86	(1.71)	5.86	(2.43)	8
sunrise	420	7.91	(1.47)	5.04	(3.21)	5.26	(2.45)	7
sunset	421	8.19	(1.1)	4.23	(3.06)	5.65	(1.98)	6
sunshine	3106	7.81	(1.66)	5.75	(2.56)	5.95	(2.11)	8
suntan	3107	5.95	(1.92)	4.61	(2.10)	5.49	(1.55)	6
superior	3108	5.81	(2.19)	5.53	(2.28)	6.66	(2.42)	8
superstar	3109	7.65	(1.59)	6.32	(2.46)	6.10	(2.06)	9
supper	2656	7.53	(1.25)	5.87	(2.2)	5.40	(1.76)	6
supply	2657	5.55	(1.04)	3.73	(1.9)	5.36	(1.21)	6
sure	2658	7.13	(1.68)	4.20	(2.78)	6.47	(2.07)	4
surfer	2659	6.93	(1.49)	5.07	(2.53)	5.14	(1.17)	6
surgeon	2660	5.83	(1.85)	5.92	(2.39)	4.58	(2.27)	7
surgery	612	2.62	(2.23)	7.00	(1.92)	2.58	(1.5)	7
surprise	2661	7.73	(1.98)	6.93	(2.22)	4.40	(2.53)	8
surprised	422	7.66	(1.33)	7.31	(2.02)	6.22	(2.31)	9
surround	3110	5.32	(1.57)	4.73	(1.96)	4.67	(1.65)	8
sushi	2662	5.94	(2.89)	5.69	(2.12)	5.81	(2.17)	5
suspicious	423	3.55	(1.28)	6.45	(1.76)	4.00	(2.03)	10
swamp	1004	4.90	(2)	4.40	(2.04)	4.70	(1.03)	5
swan	2663	7.15	(2.08)	3.23	(2.62)	5.08	(2.15)	4
swear	2664	4.50	(1.51)	5.57	(2.1)	4.93	(2.02)	5
sweater	3111	6.12	(1.62)	3.76	(1.96)	5.63	(1.81)	7
sweep	3112	4.63	(1.09)	3.45	(1.79)	5.33	(1.51)	5
sweet	2665	8.23	(1.01)	6.92	(2.4)	5.15	(2.03)	5
sweetheart	424	8.52	(0.73)	5.61	(2.74)	6.09	(2.29)	10
swift	1005	6.36	(1.65)	4.91	(2.49)	6.27	(2.03)	5
swim	3113	6.47	(1.85)	4.84	(2.19)	5.55	(1.90)	4
swimmer	576	6.81	(1.63)	5.46	(1.96)	6.15	(1.97)	7
swing	2666	7.87	(0.83)	5.47	(2.03)	5.60	(1.8)	5
swipe	2667	4.67	(0.98)	4.17	(1.47)	5.25	(1.76)	5
sword	2668	4.82	(1.72)	5.73	(1.68)	5.00	(1.67)	5
sympathetic	3114	5.69	(2.00)	3.78	(2.11)	5.76	(1.80)	11
sympathy	2669	5.33	(1.99)	4.80	(2.04)	4.80	(1.74)	8
symphony	3115	6.72	(1.59)	4.73	(2.30)	5.37	(1.45)	8
syphilis	425	1.45	(1.05)	7.00	(2.79)	3.55	(2.96)	8
syrup	2670	6.00	(1.3)	4.36	(2.34)	5.50	(0.85)	5
system	2671	5.20	(1.42)	3.40	(2.23)	5.33	(2.09)	6
table	426	5.19	(0.57)	2.85	(1.97)	4.69	(1.64)	5
taint	2672	3.73	(1.42)	4.36	(2.06)	4.18	(1.33)	5
tale	2673	6.81	(1.56)	4.38	(1.86)	5.50	(1.75)	4
talent	427	7.65	(1.26)	6.08	(1.98)	6.58	(1.6)	6
talented	3116	6.80	(2.01)	5.49	(2.55)	6.25	(2.12)	8
talk	3117	6.55	(1.71)	5.25	(2.15)	5.83	(1.97)	4
tall	2674	6.67	(1.99)	4.80	(2.98)	6.00	(2.42)	4
tamper	1006	4.10	(2.23)	5.05	(2.11)	4.45	(2.39)	6
tangle	2675	4.00	(1.46)	5.56	(2.1)	4.31	(1.4)	6
tank	613	4.42	(1.58)	4.85	(1.78)	4.04	(1.66)	4
tar	2676	3.73	(1.27)	4.45	(1.81)	3.64	(1.69)	3
tarnish	3118	3.39	(1.30)	3.96	(1.84)	5.04	(2.01)	7
task	2677	4.92	(1.12)	4.46	(1.81)	5.46	(2.44)	4
taste	1007	6.64	(1.73)	5.12	(2.49)	5.48	(1.5)	5
tasty	3119	7.64	(1.47)	5.96	(2.41)	5.50	(1.89)	5
tatter	2678	4.75	(1.44)	4.06	(1.91)	4.56	(1.26)	6
tattoo	2679	6.06	(2.11)	6.31	(1.99)	6.00	(1.63)	6
taunt	2680	3.67	(1.68)	5.27	(1.83)	4.27	(2.02)	5
tavern	2681	5.94	(1.2)	4.76	(2.28)	5.29	(1.31)	6
tax	3120	3.34	(1.49)	3.84	(2.23)	4.19	(2.48)	3
taxi	1008	4.63	(1.93)	3.08	(2.08)	4.96	(1.55)	4
tea	2682	6.67	(2.35)	3.60	(2.03)	5.40	(2.13)	3
teach	2683	6.08	(1.93)	6.17	(1.75)	7.00	(1.41)	5
teacher	1009	5.63	(2.08)	3.67	(2.5)	5.17	(2.18)	7
team	2684	6.86	(1.46)	5.54	(2.22)	5.38	(2.06)	4
tease	1010	3.96	(2.29)	5.68	(2.41)	4.29	(2.63)	5
teenager	2685	6.92	(1.8)	7.23	(1.54)	3.85	(1.77)	8
teeter	2686	5.38	(2.18)	5.67	(2.1)	4.58	(2.11)	6
teeth	2687	5.82	(1.4)	5.55	(2.07)	5.27	(2.57)	5
telephone	3121	5.83	(1.53)	4.53	(1.90)	5.45	(1.95)	9
telescope	3122	5.51	(1.32)	3.71	(2.27)	5.36	(1.88)	9
television	3123	6.19	(1.87)	4.75	(2.14)	5.42	(1.97)	10
temperature	3124	4.82	(1.56)	4.29	(1.54)	4.82	(1.63)	11
temple	3125	5.75	(1.78)	3.92	(2.13)	5.41	(1.93)	6
tempo	2688	5.47	(1.68)	4.33	(1.99)	5.80	(1.47)	5
tempt	3126	4.80	(1.59)	5.09	(1.92)	4.83	(1.88)	5
temptation	2689	4.56	(1.82)	6.19	(1.94)	3.94	(2.11)	10
tend	2690	5.27	(1.67)	3.87	(2.75)	5.07	(2.58)	4
tender	1011	7.29	(1.23)	4.68	(2.51)	5.33	(1.8)	6
tenderness	3127	6.52	(1.60)	4.47	(2.33)	5.16	(1.75)	10
tendon	2691	4.94	(1.12)	4.56	(2.34)	4.75	(2.21)	6
tennis	540	6.15	(1.87)	4.81	(2.79)	5.50	(2.23)	6
tense	428	3.58	(1.45)	6.73	(1.93)	5.27	(2.2)	5
termite	429	3.28	(2.44)	6.42	(2.02)	3.58	(1.96)	7
terrace	2692	5.85	(1.34)	5.50	(1.24)	4.73	(1.49)	7
terrible	430	1.65	(1.13)	6.69	(2.45)	3.15	(2.57)	8
terrific	431	8.13	(1.16)	6.35	(2.52)	6.45	(2.05)	8
terrified	432	1.69	(1.23)	8.08	(2.23)	2.88	(2.82)	9
terror	2693	1.50	(1.17)	7.50	(2.47)	1.58	(1.24)	6
terrorist	614	1.42	(0.86)	7.77	(1.88)	2.42	(2.16)	9
testicles	2694	5.38	(0.89)	5.56	(1.5)	5.69	(1.3)	9
thankful	433	7.16	(2.3)	4.31	(2.35)	5.16	(2.05)	8
thanks	3128	6.97	(1.49)	4.92	(2.22)	5.71	(1.77)	6
theater	2695	7.00	(1.22)	6.54	(1.45)	5.38	(1.45)	7
theft	2696	1.91	(1.22)	6.91	(2.59)	2.64	(1.96)	5
theory	434	5.20	(1.47)	4.45	(1.79)	4.90	(1.83)	6
therapy	2697	4.33	(2.23)	4.21	(2.12)	3.79	(2.04)	7
thermometer	1012	4.67	(1.2)	4.09	(2.04)	4.24	(1.48)	11
thick	3129	4.75	(1.59)	3.84	(1.85)	5.04	(2.10)	5
thief	435	1.50	(1.08)	7.19	(1.94)	3.25	(2.36)	5
thigh	2698	5.73	(1.49)	5.20	(2.11)	5.60	(1.3)	5
thin	2699	6.92	(2.1)	6.23	(2.13)	5.15	(2.58)	4
thing	2700	4.86	(0.53)	3.93	(2.09)	4.93	(1.44)	5
think	2701	6.73	(1.44)	5.47	(2.36)	6.67	(1.63)	5
thirst	2702	3.07	(1.62)	5.13	(2.13)	3.80	(2.11)	6
thirsty	2703	3.53	(1.51)	5.86	(0.95)	3.71	(1.59)	7
thong	2704	5.69	(2.02)	4.56	(2.39)	6.81	(1.68)	5
thorn	436	3.68	(1.73)	5.12	(2.11)	4.44	(1.33)	5
thought	1013	6.80	(1.44)	4.85	(2.68)	6.40	(1.67)	7
thoughtful	437	7.85	(1.09)	5.15	(2.58)	5.80	(2.17)	10
threat	2705	1.82	(0.98)	7.00	(2.24)	2.36	(0.92)	6
thrift	2706	5.33	(1.99)	5.13	(1.85)	5.27	(1.49)	6
thrill	438	7.85	(1.41)	7.81	(1.9)	6.54	(2.02)	6
thrilled	2707	8.13	(1.06)	7.86	(1.41)	6.79	(1.25)	8
thrive	2708	7.33	(1.76)	6.07	(2.37)	6.47	(1.64)	6
throw	3130	5.27	(1.55)	4.31	(2.07)	5.78	(1.67)	5
thud	2709	4.21	(1.12)	5.21	(1.81)	5.00	(1.3)	4
thug	2710	3.00	(1.35)	5.58	(1.93)	3.00	(1.76)	4
thumb	2711	5.62	(1.19)	3.92	(2.19)	5.67	(1.56)	5
tick	2712	3.46	(1.71)	4.17	(1.9)	4.00	(1.28)	4
ticket	2713	5.15	(2.88)	6.08	(2.9)	4.54	(2.33)	6
tickle	2714	6.67	(2.27)	7.55	(2.07)	3.45	(2.54)	6
tidy	1014	6.32	(1.93)	4.36	(2.16)	5.88	(2.14)	4
tiger	2715	5.85	(2.3)	6.15	(2.44)	4.23	(2.39)	5
time	439	5.38	(2.08)	4.24	(2.62)	4.28	(2.21)	4
timid	440	3.90	(1.63)	4.66	(2.18)	3.03	(1.97)	5
tire	2716	5.06	(1.57)	4.38	(2.19)	5.00	(0.65)	4
tired	2717	2.86	(1.92)	2.38	(1.76)	3.69	(2.56)	5
tiresome	3131	2.89	(1.55)	3.18	(2.29)	4.69	(2.56)	8
tissue	2718	4.93	(1.16)	3.93	(2.09)	5.33	(2.02)	6
title	2719	5.43	(1.6)	5.00	(2.09)	5.83	(2.21)	5
tits	3132	5.07	(1.87)	4.81	(2.06)	5.07	(1.91)	4
toad	2720	3.77	(1.96)	5.54	(2.33)	4.62	(1.8)	4
tobacco	441	3.23	(2.16)	4.92	(2.65)	4.27	(2.32)	7
toddler	2721	7.87	(0.99)	6.93	(1.39)	7.20	(1.42)	7
toil	2722	4.00	(2.05)	5.55	(1.21)	4.18	(1.4)	4
toilet	2723	4.69	(2.1)	4.55	(1.13)	4.82	(0.6)	6
tolerant	3133	5.68	(1.40)	4.46	(1.63)	5.63	(1.62)	8
tomato	2724	5.25	(2.14)	3.81	(2.07)	5.19	(1.28)	6
tomb	442	2.55	(1.82)	5.05	(2.72)	3.30	(1.95)	4
ton	2725	4.50	(0.8)	4.82	(0.6)	5.36	(2.29)	3
tool	1015	4.91	(1.27)	3.91	(1.63)	5.00	(1.48)	4
tooth	2726	5.00	(1.41)	4.50	(1.97)	4.63	(1.2)	5
toothache	443	1.97	(1.18)	5.43	(2.5)	3.64	(1.52)	9
topless	2727	5.87	(2.26)	5.47	(2.36)	6.20	(2.24)	7
topple	2728	3.31	(1.8)	5.31	(2.46)	4.38	(2.36)	6
tornado	444	2.29	(1.54)	7.03	(2.4)	3.82	(2.26)	7
torte	2729	5.71	(1.33)	4.50	(2.03)	5.29	(1.07)	5
torture	445	1.58	(0.77)	7.11	(2.35)	3.50	(2.86)	7
total	2730	5.92	(1.56)	5.42	(2.11)	5.42	(1.44)	5
touch	2731	6.82	(1.6)	6.82	(1.33)	6.09	(1.64)	5
tough	3134	4.88	(2.10)	5.34	(2.23)	6.34	(2.32)	5
tourist	2732	5.43	(1.34)	4.50	(2.07)	5.00	(1.52)	7
tow	2733	3.29	(1.86)	4.50	(2.79)	3.00	(1.8)	3
towel	2734	5.75	(1.34)	3.88	(2.55)	5.38	(1.67)	5
tower	1016	5.35	(0.88)	3.50	(2.24)	5.20	(1.77)	5
town	2735	6.00	(1.63)	5.15	(2.19)	4.85	(1.99)	4
toxic	446	2.14	(1.48)	6.61	(2.31)	4.50	(2.47)	5
toy	1017	7.00	(1.98)	4.58	(2.83)	5.67	(1.74)	3
traffic	2736	1.60	(0.91)	5.93	(2.89)	1.87	(1.13)	7
tragedy	447	1.50	(0.86)	6.31	(2.95)	3.28	(2.54)	7
