Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
icebox	799	5.00	(0.88)	4.84	(1.8)	5.00	(1.11)	6
idea	800	6.43	(1.12)	5.57	(1.78)	5.62	(1.72)	4
identity	801	6.23	(2.16)	5.09	(2.33)	6.32	(1.78)	8
idiot	223	3.40	(2.32)	4.80	(2.37)	4.40	(2.29)	5
idol	802	5.71	(1.74)	4.76	(2.23)	5.52	(2.06)	4
ignite	2070	6.19	(2.1)	6.38	(1.96)	6.13	(1.82)	6
ignorance	803	2.90	(1.74)	3.85	(2.21)	4.45	(2.42)	9
ignore	2071	3.29	(1.64)	3.71	(1.94)	3.43	(2.21)	6
illness	804	2.70	(1.45)	4.60	(2.28)	3.70	(1.98)	7
imagination	2837	6.64	(1.91)	5.52	(2.43)	5.50	(2.14)	11
imaginative	2838	6.55	(1.99)	5.57	(2.36)	5.73	(1.96)	11
imagine	805	7.10	(1.62)	5.60	(2.09)	6.50	(2.12)	7
immature	806	4.10	(1.73)	4.19	(2.02)	4.95	(2.13)	8
immense	2839	5.57	(1.77)	5.09	(2.21)	5.55	(2.06)	7
immoral	807	3.75	(2.31)	4.75	(2.47)	4.65	(2.68)	7
impair	808	3.42	(1.43)	3.47	(1.81)	4.21	(1.84)	6
impart	2072	5.13	(1.41)	3.88	(2.13)	5.19	(1.68)	6
impatient	2073	4.40	(2.13)	5.27	(1.91)	4.47	(2)	9
impede	2074	4.13	(1.85)	5.36	(1.78)	3.86	(1.56)	6
important	2840	6.02	(2.01)	5.63	(2.14)	6.17	(1.94)	9
impose	2075	4.27	(1.71)	5.40	(1.5)	4.80	(2.27)	6
impossible	2841	4.00	(2.05)	5.07	(2.31)	4.84	(2.69)	10
impotent	224	3.24	(2.36)	4.69	(3.05)	4.25	(2.82)	8
impressed	225	6.77	(2.05)	5.77	(2.49)	5.93	(1.82)	9
impressive	2842	7.39	(1.31)	6.39	(1.79)	5.95	(2.12)	10
improve	226	7.35	(1.27)	5.56	(2.31)	5.94	(2.43)	7
inadequate	2843	3.14	(1.97)	4.05	(2.19)	4.45	(2.43)	10
incentive	809	7.05	(1.47)	5.70	(2.23)	5.95	(1.54)	9
incite	2844	5.31	(2.12)	5.66	(2.25)	5.72	(2.00)	6
income	2845	7.06	(1.63)	5.91	(2.15)	6.50	(2.21)	6
incompetent	2846	3.25	(1.88)	4.16	(2.20)	4.82	(2.29)	11
incorrect	2847	3.52	(1.66)	4.68	(2.16)	4.73	(2.14)	9
incubator	2076	4.47	(1.81)	5.13	(1.64)	3.93	(1.62)	9
indict	2077	3.81	(1.64)	5.06	(2.59)	3.81	(2.34)	6
indifferent	810	4.80	(1.51)	3.20	(1.74)	4.70	(1.84)	11
industry	227	5.80	(1.32)	4.73	(2.37)	5.67	(1.91)	8
infant	811	6.05	(2.15)	4.64	(2.7)	5.55	(2.44)	6
infatuated	2078	5.33	(1.35)	6.20	(1.9)	4.93	(2.28)	10
infatuation	516	6.96	(1.95)	7.08	(2.02)	5.48	(2.37)	11
infect	2079	2.73	(1.03)	5.53	(1.77)	3.73	(2.25)	6
infection	228	1.93	(1.87)	4.73	(2.71)	4.00	(2.7)	9
inferior	812	3.09	(1.9)	3.27	(2.07)	3.00	(2.35)	8
inferiority	2848	2.53	(1.49)	4.09	(2.45)	3.79	(2.49)	11
infest	2080	2.93	(1.39)	5.07	(1.79)	3.80	(1.74)	6
infinite	2849	6.16	(1.75)	5.38	(2.22)	4.22	(2.18)	8
inform	2081	6.07	(1.14)	5.50	(1.88)	4.83	(1.95)	6
ingest	2082	5.00	(1.46)	5.27	(2.19)	4.60	(2.23)	6
inhabitant	813	4.79	(1.36)	4.74	(1.52)	5.58	(1.26)	10
inhale	2850	5.91	(1.61)	4.50	(2.45)	6.06	(1.78)	6
inhumane	2851	2.83	(1.74)	4.85	(2.52)	5.39	(2.56)	8
inject	2083	3.87	(1.3)	5.43	(2.06)	4.36	(2.1)	6
injection	2084	3.19	(1.64)	6.63	(1.54)	3.56	(2.16)	9
injure	2085	2.60	(2.1)	5.29	(2.27)	4.15	(2.48)	6
injury	595	3.16	(2.03)	5.56	(2.29)	3.80	(1.94)	6
ink	229	5.00	(1.11)	3.54	(1.85)	4.54	(2.4)	3
innocence	2086	5.85	(2.19)	4.23	(2.05)	5.92	(2.06)	9
innocent	814	6.25	(1.37)	4.65	(1.69)	5.16	(1.68)	8
insane	815	3.58	(1.89)	5.68	(2.29)	4.95	(2.17)	6
insect	816	4.50	(1.93)	4.15	(2.23)	4.90	(2.25)	6
insecure	230	2.20	(0.92)	3.90	(1.6)	2.50	(1.96)	8
insist	2087	4.67	(1.91)	4.60	(2.16)	4.40	(1.92)	6
insolent	231	4.71	(1.76)	5.69	(2.55)	4.88	(1.89)	8
inspiration	2852	7.63	(1.58)	6.25	(2.49)	6.00	(2.36)	11
inspirational	2853	7.43	(1.52)	6.21	(2.33)	6.36	(2.29)	13
inspire	232	6.40	(2.59)	5.07	(1.94)	6.13	(1.92)	7
inspired	233	6.60	(1.85)	6.00	(2.47)	6.45	(2.19)	8
instruct	2854	5.60	(1.31)	4.77	(1.78)	5.77	(2.03)	8
instrument	2088	6.71	(1.82)	5.43	(2.65)	5.86	(2.18)	10
insult	817	3.00	(1.2)	5.37	(2.39)	4.44	(2.15)	6
insurance	2855	4.98	(1.77)	3.65	(1.86)	5.35	(1.99)	9
integrity	2856	6.18	(1.87)	4.66	(2.03)	6.09	(2.11)	9
intellect	818	6.72	(2.19)	4.78	(1.9)	6.83	(1.82)	9
intelligence	2089	7.75	(1.44)	5.69	(2.12)	6.06	(2.11)	12
intelligent	2857	7.58	(1.44)	5.37	(2.29)	6.80	(2.07)	11
intense	2858	5.86	(2.04)	6.57	(2.20)	5.77	(1.98)	7
intent	2090	4.73	(1.53)	5.20	(1.42)	4.93	(1.87)	6
intercourse	819	7.70	(1.66)	7.35	(1.93)	6.75	(1.71)	11
interest	234	7.00	(1.48)	5.18	(2.32)	5.73	(2.33)	8
interested	2091	6.14	(1.39)	5.48	(2.42)	6.00	(1.58)	10
interesting	2859	6.43	(1.74)	5.30	(2.24)	5.75	(1.84)	11
intimate	821	7.74	(1.05)	7.05	(1.9)	6.05	(2.09)	8
intoxicated	2092	5.73	(2.49)	6.67	(1.99)	5.00	(2.07)	11
introductory	2860	5.41	(1.52)	4.56	(2.14)	5.34	(1.49)	12
intruder	822	3.78	(2.18)	6.44	(2.33)	4.83	(2.28)	8
invade	2093	4.29	(1.33)	5.07	(2.79)	5.62	(2.57)	6
invader	823	3.75	(1.94)	4.30	(2.18)	3.95	(2.39)	7
invent	2094	6.53	(2.61)	6.53	(1.73)	6.93	(2.19)	6
invest	824	5.64	(2.3)	5.41	(2.09)	5.68	(2.17)	6
iron	565	5.28	(0.89)	4.00	(2.25)	5.25	(1.11)	4
irony	2095	6.07	(1.87)	4.33	(2.74)	5.20	(1.97)	5
irritate	235	2.87	(1.64)	5.13	(2.39)	5.20	(2.27)	8
irritated	2096	2.47	(1.51)	5.67	(2.13)	4.67	(2.32)	9
island	2097	6.93	(2.12)	6.27	(1.91)	6.60	(1.76)	6
isolation	2098	2.13	(1.41)	4.07	(2.76)	2.40	(1.55)	9
issue	2099	4.53	(1.51)	5.60	(1.88)	5.20	(2.08)	5
itch	2861	3.47	(1.54)	4.56	(2.26)	4.53	(2.17)	4
item	825	5.32	(0.78)	3.50	(2.2)	5.09	(1.66)	4
ivy	2100	4.25	(1.81)	4.88	(2.28)	5.06	(1.91)	3
jacket	2862	5.58	(1.50)	3.73	(2.29)	5.46	(1.79)	6
jaguar	2101	7.00	(1.8)	6.08	(2.4)	4.85	(2.19)	6
jail	236	2.00	(1.41)	5.13	(2.9)	3.13	(2.45)	4
jar	2102	5.21	(0.58)	3.46	(2.37)	6.15	(1.82)	3
jazz	2863	6.59	(1.36)	5.16	(2.05)	5.19	(1.42)	4
jealous	2103	2.93	(1.54)	5.79	(2.22)	4.00	(2.54)	7
jealousy	237	2.65	(1.23)	5.55	(2.68)	3.35	(1.87)	8
jeans	2104	6.00	(1.97)	3.81	(2.69)	5.75	(1.44)	5
jelly	238	5.75	(0.97)	4.08	(2.61)	5.08	(1.62)	5
jellyfish	2105	5.79	(2.36)	6.00	(2.16)	4.92	(2.36)	9
jeopardy	2106	6.79	(1.42)	5.23	(2.49)	5.00	(2.61)	8
jerk	2107	2.88	(1.63)	5.38	(2.28)	5.31	(2.09)	4
jet	2108	6.31	(1.66)	5.63	(2.42)	5.25	(2.27)	3
jewel	239	6.30	(2.16)	5.60	(2.8)	4.80	(1.81)	5
jewelry	2864	5.91	(1.63)	4.56	(2.00)	5.63	(1.60)	7
job	2109	5.14	(2.41)	4.93	(2.53)	5.00	(1.92)	3
joke	826	8.19	(0.81)	6.67	(1.93)	6.24	(1.95)	4
jolly	827	7.38	(2.01)	5.68	(2.78)	6.33	(1.85)	5
journal	828	4.95	(1.23)	4.45	(1.32)	4.85	(0.75)	7
joy	240	8.57	(0.76)	8.14	(0.86)	5.93	(2.2)	3
joyful	241	7.57	(1.65)	6.36	(2.17)	6.21	(1.31)	6
judge	2110	4.71	(1.86)	4.79	(2.08)	3.71	(2.09)	5
judgment	2111	4.63	(1.82)	6.13	(1.86)	4.69	(2.6)	8
jug	829	5.45	(2.15)	4.23	(2.25)	5.18	(1.94)	3
jugs	2112	6.33	(2.32)	6.47	(1.92)	5.40	(1.84)	4
juice	2113	6.00	(1.9)	5.56	(1.59)	5.56	(1.15)	5
jumble	2114	4.33	(2.09)	5.73	(2.22)	3.73	(1.91)	6
jump	2865	6.32	(1.44)	5.09	(2.23)	5.89	(2.09)	4
jungle	2115	5.40	(1.99)	6.07	(0.88)	5.07	(1.83)	6
junk	2866	4.19	(1.81)	4.12	(2.09)	5.32	(2.07)	4
jury	2867	4.57	(1.55)	4.43	(1.92)	5.32	(2.29)	4
justice	242	7.42	(1.78)	4.92	(2.35)	6.25	(2.7)	7
keg	2116	6.13	(2.55)	5.19	(2.34)	5.50	(1.97)	3
kerchief	830	5.56	(1.34)	3.67	(1.75)	5.39	(1.42)	8
kerosene	243	4.86	(1.29)	4.31	(2.53)	4.31	(2.06)	8
ketchup	831	5.52	(1.44)	3.86	(1.85)	5.19	(1.83)	7
kettle	832	5.19	(1.08)	3.57	(2.44)	4.95	(1.7)	6
key	833	5.35	(1.57)	3.95	(2.11)	5.15	(2.39)	3
keyboard	2868	5.30	(1.16)	4.18	(1.90)	5.77	(1.57)	8
kick	834	4.50	(1.99)	4.23	(2.43)	5.32	(1.94)	4
kid	2117	5.88	(1.26)	4.63	(2.31)	4.94	(1.73)	3
kidnap	2118	3.00	(2.1)	6.80	(2.11)	3.87	(3.02)	6
kidney	2119	4.73	(1.87)	4.27	(2.49)	4.27	(1.83)	6
kids	835	6.84	(1.46)	5.26	(1.94)	4.79	(1.78)	4
kill	2869	2.64	(1.82)	5.80	(3.02)	5.52	(2.64)	4
killer	244	2.64	(1.39)	7.07	(2.3)	4.57	(2.41)	6
kind	245	7.50	(1.18)	3.80	(2.49)	5.30	(1.77)	4
kindness	246	7.05	(1.54)	5.00	(2.31)	5.11	(2.18)	8
king	247	7.00	(1.7)	5.60	(2.63)	7.50	(1.84)	4
kiss	248	8.29	(1.2)	6.87	(2.59)	6.57	(2.47)	4
kissing	2870	7.52	(1.75)	6.48	(2.62)	5.95	(2.65)	7
kitchen	2871	5.85	(1.52)	4.78	(2.11)	6.07	(1.94)	7
kitten	517	6.72	(2.37)	5.00	(2.45)	6.92	(1.93)	6
knee	2120	4.87	(1.46)	4.67	(1.54)	5.00	(1.56)	4
kneel	2872	4.47	(1.50)	3.84	(1.94)	4.94	(2.21)	5
knife	596	4.60	(2.14)	5.84	(1.77)	5.04	(2.09)	5
knitting	2121	4.67	(2.44)	2.93	(1.87)	5.00	(1.85)	8
knob	2122	5.53	(1.19)	4.86	(1.61)	5.71	(1.2)	4
knot	836	4.45	(1.43)	3.71	(2.15)	4.85	(1.87)	4
know	2123	6.60	(1.5)	5.13	(1.92)	7.33	(1.45)	4
knowledge	249	7.55	(1.5)	5.95	(2.33)	6.35	(2.62)	9
label	2124	4.21	(1.25)	4.23	(2.24)	4.85	(2.19)	5
lack	2125	3.67	(1.29)	4.47	(2.75)	4.13	(1.51)	4
lad	2126	5.25	(0.86)	4.25	(1.39)	5.31	(1.49)	3
ladder	2127	5.38	(1.15)	4.63	(2.13)	5.00	(0.97)	6
lake	250	6.00	(1.41)	4.20	(1.75)	4.50	(1.51)	4
lamb	837	5.45	(1.85)	3.30	(2.43)	4.95	(2.37)	4
lame	2128	3.56	(1.36)	3.94	(2.14)	4.75	(1.39)	4
lamp	838	5.10	(0.77)	3.71	(2.15)	5.00	(1.73)	4
land	2129	5.71	(1.49)	4.67	(2.01)	5.29	(1.59)	4
lane	2130	5.71	(1.54)	4.29	(2.16)	5.57	(1.16)	4
lantern	839	5.50	(1.1)	4.30	(2.18)	5.30	(2.03)	7
laugh	2131	7.88	(1.31)	6.69	(2.18)	5.94	(1.91)	5
laughing	2873	7.91	(1.71)	6.61	(2.34)	5.70	(2.55)	8
laughter	251	8.55	(0.83)	6.80	(2.67)	6.20	(2.71)	8
laundry	2874	3.66	(1.86)	4.21	(2.14)	5.88	(2.02)	7
lava	2132	5.00	(1.96)	6.00	(2.04)	3.93	(1.62)	4
lavish	840	5.68	(2.17)	4.91	(2.27)	5.50	(1.79)	6
law	2133	4.64	(2.24)	3.77	(2.45)	3.77	(2.01)	3
lawn	841	5.26	(0.87)	4.21	(1.78)	5.47	(0.96)	4
lawsuit	842	3.20	(1.67)	4.33	(2.33)	4.05	(2.14)	7
lawyer	2134	4.87	(1.64)	5.00	(2.73)	3.93	(2.31)	6
lazy	843	4.43	(1.91)	2.29	(1.45)	4.14	(1.82)	4
leader	844	7.38	(1.72)	6.19	(1.94)	7.43	(1.8)	6
leak	2135	3.40	(1.59)	4.33	(1.76)	4.33	(1.88)	4
learn	252	6.93	(1.39)	5.13	(2.17)	6.00	(2.59)	5
lease	2136	4.40	(1.35)	4.53	(2.03)	4.60	(1.72)	5
leather	2875	5.23	(1.61)	4.15	(2.20)	5.77	(1.86)	7
leave	2137	3.71	(1.73)	4.54	(1.51)	4.15	(2.03)	5
leaves	2138	5.71	(2.13)	4.00	(2.35)	5.07	(1.94)	6
ledge	2139	4.31	(1.25)	5.50	(1.71)	3.94	(1.44)	5
leg	2140	5.60	(0.74)	4.33	(2.09)	5.13	(1.41)	3
legend	845	6.37	(1.21)	5.58	(1.39)	5.79	(1.72)	6
legendary	2876	7.75	(1.48)	6.88	(2.01)	6.59	(2.59)	9
legs	2141	6.33	(1.68)	5.33	(2.41)	6.07	(1.75)	4
leisurely	253	6.71	(1.93)	2.82	(1.81)	5.00	(2.06)	9
leopard	2142	6.19	(1.33)	5.13	(2.22)	5.38	(1.31)	7
leprosy	254	2.09	(1.81)	5.92	(2.11)	4.00	(1.61)	7
lesbian	597	6.00	(2.33)	5.76	(2.55)	5.80	(2.24)	7
lesson	2143	5.13	(2)	4.40	(1.55)	5.27	(1.58)	6
letter	846	6.26	(1.52)	5.21	(2.2)	5.89	(1.45)	6
lewd	2877	4.59	(2.04)	4.95	(2.13)	5.68	(1.91)	4
liar	2144	2.57	(1.22)	5.57	(2.28)	4.14	(2.44)	4
liberty	255	7.67	(1.3)	5.92	(2.47)	6.17	(2.72)	7
library	2878	5.52	(1.92)	3.95	(2.40)	5.91	(1.95)	7
lice	256	2.69	(2.32)	5.14	(2.18)	4.62	(2.4)	4
lick	2145	5.93	(1.62)	5.47	(2.2)	6.07	(1.75)	4
lid	2146	5.13	(0.62)	3.38	(2)	4.88	(1.89)	3
lie	257	3.87	(2.23)	5.33	(2.82)	4.33	(2.53)	3
life	258	7.00	(2.37)	5.42	(2.97)	5.58	(2.57)	4
lightbulb	566	5.44	(1.12)	3.80	(1.89)	5.38	(1.17)	9
lighthouse	847	6.33	(1.61)	5.06	(2.26)	5.06	(2.26)	10
lightning	598	5.16	(2.76)	6.52	(1.81)	3.72	(2.32)	9
like	2147	7.36	(1.34)	5.93	(2.27)	5.21	(2.49)	4
limb	2148	5.00	(0.93)	4.80	(1.21)	5.40	(1.4)	4
limber	848	5.45	(1.23)	4.85	(1.9)	4.80	(1.67)	6
limousine	2879	6.70	(2.19)	5.14	(2.70)	6.05	(2.07)	9
limp	2149	3.79	(1.81)	4.29	(1.82)	4.86	(2.41)	4
linger	2150	4.21	(1.12)	4.79	(1.72)	5.36	(2.1)	6
lingerie	2880	7.44	(1.67)	7.26	(2.00)	5.06	(2.24)	8
lion	518	5.60	(2.1)	5.84	(2.43)	4.64	(2.43)	4
lips	2151	7.27	(1.53)	6.20	(2.24)	6.27	(2.02)	4
liquid	2881	5.68	(1.56)	4.07	(1.92)	5.50	(1.40)	6
liquor	2152	5.07	(2.46)	5.53	(2.36)	5.07	(2.66)	6
listen	2153	5.87	(1.13)	4.93	(1.33)	5.67	(1.68)	6
listless	259	4.41	(1.91)	4.94	(2.52)	4.94	(1.61)	8
liter	2154	5.20	(1.47)	4.20	(2.21)	5.60	(1.72)	5
litter	2155	4.60	(2.1)	4.60	(1.99)	5.27	(1.75)	6
little	2882	3.56	(1.62)	3.48	(2.03)	3.88	(2.45)	6
lively	849	6.89	(1.53)	5.47	(2.84)	6.11	(1.84)	6
lizard	2156	5.73	(1.58)	4.80	(1.61)	5.33	(1.35)	6
locate	2883	5.44	(1.18)	4.37	(1.84)	5.69	(1.75)	6
location	2157	5.38	(0.72)	3.94	(1.95)	5.31	(1.2)	8
locker	850	4.95	(1.59)	3.41	(2.38)	5.05	(2.19)	6
logical	2884	6.41	(1.69)	3.84	(2.13)	6.39	(2.03)	7
loneliness	260	1.67	(1.07)	4.67	(3.03)	2.75	(2.45)	10
lonely	261	2.20	(1.26)	3.80	(2.43)	2.80	(1.74)	6
loose	2885	4.43	(1.63)	4.05	(1.89)	5.43	(1.84)	5
loosen	2158	5.64	(1.78)	3.54	(1.98)	6.62	(1.8)	6
lose	2159	3.27	(1.49)	5.13	(2.29)	3.33	(1.72)	4
loser	851	2.61	(1.54)	4.84	(2.65)	3.58	(2.24)	5
loss	2160	2.29	(1.38)	5.71	(3.07)	2.57	(2.21)	4
lost	852	3.22	(1.7)	5.89	(2.35)	2.83	(1.69)	4
lotion	2161	4.87	(2.07)	5.29	(2.13)	4.73	(1.49)	6
lottery	853	6.72	(1.45)	5.11	(2.19)	5.22	(1.77)	7
loud	2162	4.63	(1.5)	5.94	(1.77)	4.94	(1.24)	4
lounge	2163	6.56	(1.31)	4.13	(2.33)	5.88	(1.75)	6
louse	262	3.88	(2.22)	4.47	(2.24)	4.19	(2.17)	5
lovable	2886	7.39	(1.63)	6.00	(2.04)	5.69	(2.01)	7
love	263	8.60	(0.84)	6.50	(3.14)	7.10	(2.56)	4
loved	264	8.10	(0.99)	5.50	(2.32)	5.20	(2.94)	5
lovely	2887	6.77	(1.77)	5.13	(2.15)	5.60	(2.11)	6
loving	2164	8.07	(0.96)	6.29	(2.3)	6.71	(1.54)	6
lower	2165	4.21	(1.81)	4.54	(1.98)	4.46	(1.94)	5
loyal	265	6.80	(2.24)	5.00	(2.27)	6.47	(2.72)	5
loyalty	2888	7.19	(1.85)	5.73	(2.42)	6.48	(2.05)	7
luck	2166	7.25	(1.57)	6.00	(1.67)	4.06	(1.57)	4
lucky	266	7.94	(1.24)	7.00	(1.9)	6.24	(2.54)	5
luggage	2167	6.27	(1.53)	5.80	(1.78)	5.00	(1.81)	7
lump	854	4.95	(1.84)	4.32	(2.67)	4.47	(2.09)	4
lunch	2168	7.14	(2.03)	5.69	(2.1)	5.71	(2.58)	5
lung	2169	5.40	(1.18)	4.53	(1.88)	4.40	(1.72)	4
lurk	2170	4.20	(1.37)	5.47	(1.92)	4.20	(1.93)	4
luscious	267	7.55	(1.13)	6.08	(2.11)	5.09	(2.17)	8
lust	519	7.32	(1.63)	6.92	(1.96)	6.12	(2.26)	4
luxury	268	7.50	(2.32)	4.08	(2.68)	6.33	(2.67)	6
machine	855	4.65	(1.63)	3.80	(2.28)	4.95	(2.26)	7
mad	856	2.35	(1.23)	7.20	(1.77)	5.75	(2.2)	3
madman	857	4.79	(2.04)	5.11	(2.18)	5.37	(1.83)	6
madness	2171	5.25	(2.08)	6.94	(1.44)	5.00	(2.13)	7
magazine	2172	5.53	(1.06)	4.73	(1.98)	5.33	(2.13)	8
maggot	269	2.40	(1.84)	4.60	(3.17)	4.60	(1.43)	6
magical	858	7.05	(1.75)	6.05	(2.04)	5.58	(2.27)	7
magnet	2173	5.40	(1.18)	5.47	(1.81)	5.73	(1.91)	6
magnificence	2889	7.14	(1.85)	6.16	(2.12)	5.48	(1.61)	12
maid	2174	5.86	(0.95)	5.79	(1.12)	6.07	(1.77)	4
mail	859	6.50	(1.76)	5.74	(2.45)	5.61	(2.03)	4
makeup	2175	5.00	(1.1)	3.81	(2.29)	5.19	(1.97)	6
malaria	860	2.40	(1.35)	4.19	(2.56)	3.10	(1.59)	7
male	2176	5.13	(0.34)	3.38	(2.06)	5.63	(1.15)	4
malice	270	3.56	(2.13)	5.22	(2.28)	4.67	(2.12)	6
malicious	2890	2.93	(1.91)	5.14	(2.21)	4.98	(2.11)	9
malnutrition	2177	2.31	(1.45)	5.00	(2.61)	4.56	(2.03)	12
malt	2178	5.44	(1.63)	3.81	(2.07)	4.81	(1.76)	4
man	537	6.24	(1.69)	3.68	(1.86)	6.28	(1.72)	3
mane	2179	5.53	(1.25)	4.13	(2.1)	4.87	(1.13)	4
mangle	861	4.16	(1.77)	5.79	(1.62)	5.37	(1.8)	6
maniac	862	4.29	(2.1)	5.24	(1.92)	4.24	(1.92)	6
manner	863	5.67	(0.97)	4.71	(1.93)	4.57	(1.99)	6
manor	2180	5.50	(0.97)	4.25	(1.73)	5.50	(1.46)	5
mansion	2181	6.93	(2.43)	6.64	(1.95)	5.77	(1.69)	7
manslaughter	2891	2.22	(1.84)	4.28	(2.88)	4.50	(2.87)	12
mantel	864	4.90	(1.71)	3.75	(2.34)	5.00	(2.03)	6
manure	865	2.95	(1.76)	4.05	(2.31)	4.85	(1.73)	6
map	2182	4.93	(1.86)	3.71	(1.82)	5.00	(2.32)	3
margin	2183	4.73	(0.8)	3.71	(1.77)	5.00	(1.18)	6
market	866	5.84	(1.01)	4.79	(1.51)	5.11	(1.29)	6
marriage	2892	6.10	(1.85)	5.44	(2.21)	5.56	(1.91)	8
marrow	2184	4.33	(0.9)	3.73	(1.79)	4.80	(1.37)	6
marry	2185	5.50	(2.53)	5.64	(2.82)	4.79	(2.22)	5
marsh	2186	5.27	(1.22)	4.07	(2.46)	4.73	(1.49)	5
marvel	2187	7.07	(2.19)	4.43	(2.44)	5.57	(2.34)	6
mascot	2188	6.13	(1.67)	4.75	(2.93)	4.44	(1.79)	6
mask	2189	5.67	(1.23)	4.93	(1.44)	5.40	(1.68)	4
massacre	867	2.24	(1.41)	5.48	(2.32)	4.14	(2.15)	8
mastectomy	2190	3.27	(1.79)	4.47	(2.1)	4.20	(1.15)	10
masterful	271	7.27	(1.39)	5.67	(2.32)	6.93	(2.19)	9
mastery	2191	7.00	(1.25)	5.33	(2.26)	7.73	(1.53)	7
masturbate	599	6.60	(1.5)	6.08	(1.89)	5.88	(2.32)	10
matador	2192	5.07	(2.2)	5.77	(1.83)	5.00	(1.63)	7
mate	2193	6.47	(1.88)	6.07	(2.12)	5.07	(2.2)	4
material	868	5.27	(1.58)	4.50	(2.41)	5.18	(1.92)	8
math	2194	4.38	(1.93)	4.13	(2.22)	5.63	(2.16)	4
matrimony	2893	6.34	(1.82)	5.98	(2.32)	5.52	(1.89)	9
mature	2894	7.00	(1.66)	4.68	(2.21)	6.64	(2.28)	6
me	2195	8.31	(1.14)	5.88	(3.18)	8.25	(1)	2
meal	2196	7.00	(1.57)	5.50	(1.87)	6.36	(1.69)	4
measles	272	3.33	(1.63)	4.40	(2.38)	4.73	(1.98)	7
meat	2197	6.93	(1.49)	5.53	(2)	6.33	(1.72)	4
mechanical	2895	5.23	(1.63)	4.58	(2.16)	5.38	(1.63)	10
medal	2896	6.58	(1.87)	5.15	(2.26)	6.33	(2.00)	5
meddle	2198	4.56	(2.25)	5.69	(1.54)	5.00	(1.9)	6
medicine	869	5.57	(1.91)	4.52	(2.34)	4.81	(1.63)	8
mediocre	2897	3.50	(1.50)	3.88	(1.97)	4.63	(1.93)	8
meek	273	4.50	(1.64)	3.30	(1.75)	4.35	(2.03)	4
meeting	2898	5.12	(1.35)	4.62	(2.09)	5.72	(2.05)	7
melancholy	2899	3.79	(2.07)	3.71	(1.87)	4.81	(2.06)	10
melody	870	6.68	(2.03)	4.77	(2.84)	5.57	(1.89)	6
melt	2199	5.33	(1.91)	5.20	(1.86)	5.40	(2.06)	4
member	2200	6.13	(1.3)	5.27	(2.02)	5.67	(1.54)	6
memorial	2201	4.80	(2.08)	5.00	(2.62)	4.73	(1.71)	8
memories	871	7.35	(1.63)	6.20	(2.26)	5.55	(1.88)	8
memory	274	6.88	(1.5)	5.44	(2.56)	5.12	(2.33)	6
men	2202	5.53	(0.99)	4.53	(2)	6.60	(1.5)	3
menace	275	3.18	(1.78)	5.24	(2.82)	5.24	(2.63)	6
mend	2203	6.20	(1.61)	4.33	(2.5)	5.87	(2.1)	4
menu	2204	6.33	(1.59)	4.73	(2.05)	5.87	(1.85)	4
mercenary	2900	4.67	(1.71)	5.27	(2.10)	5.83	(1.89)	9
mercy	2205	5.29	(2.87)	5.77	(3.06)	3.92	(2.75)	5
merger	2206	5.19	(1.05)	4.56	(1.63)	5.25	(0.86)	6
merry	872	7.70	(1.38)	6.35	(2.01)	6.85	(1.27)	5
messy	873	3.14	(1.85)	3.10	(1.95)	5.43	(2.42)	5
metal	874	5.09	(1.31)	3.82	(1.97)	5.36	(1.73)	5
meteor	2207	5.80	(2.18)	6.27	(2.89)	3.40	(1.76)	6
method	875	5.90	(2.02)	4.43	(2.96)	6.30	(1.75)	6
microphone	2901	5.47	(1.44)	4.83	(2.10)	5.49	(1.81)	10
midnight	2208	6.67	(1.91)	6.53	(2)	6.40	(2.32)	8
mighty	276	6.10	(2)	5.35	(2.6)	7.00	(2.16)	6
mild	2902	5.02	(1.52)	3.77	(2.02)	5.15	(1.65)	4
mildew	277	3.36	(1.22)	4.07	(1.82)	4.64	(1.65)	6
mile	2209	5.80	(1.97)	5.20	(1.78)	5.53	(1.77)	4
military	2210	5.67	(1.63)	5.27	(2.19)	5.00	(2.36)	8
milk	876	6.43	(1.94)	4.52	(2.75)	6.14	(1.77)	4
millionaire	278	8.30	(1.34)	5.60	(3.13)	6.40	(3.27)	11
mind	877	6.52	(2.11)	5.24	(2.74)	6.33	(2.44)	4
mingle	2211	6.25	(1.39)	5.94	(1.88)	6.31	(1.74)	6
miniature	2903	5.39	(1.57)	4.34	(1.93)	5.52	(2.04)	9
miracle	279	8.40	(0.83)	7.53	(1.46)	5.40	(2.75)	7
mischief	878	5.40	(1.9)	5.75	(2.17)	5.55	(1.93)	8
miserable	2212	1.50	(0.94)	4.31	(2.36)	3.00	(2.2)	9
misery	879	2.30	(1.53)	4.95	(2.68)	2.95	(1.57)	6
misfortune	2904	2.86	(1.72)	4.18	(2.18)	4.52	(2.38)	10
missiles	2213	4.06	(1.88)	6.31	(2.09)	4.25	(1.98)	8
mistake	880	3.25	(2.07)	5.15	(2.5)	4.70	(2.66)	7
mitten	2214	5.60	(1.18)	3.40	(2.2)	4.80	(1.32)	6
mob	2215	3.25	(1.77)	6.13	(2.36)	3.75	(2.24)	3
mobile	2905	5.69	(1.08)	4.79	(1.65)	5.47	(1.44)	6
mobility	881	6.70	(1.92)	5.45	(2.06)	6.45	(1.54)	8
