"","SUBJ","RT.median","Confidence_RT.median","Accuracy_in_percent","Handedness_R_1","Total_Accepted_Trials","Gender_M_1","meta_d_0_30","meta_d_0_60","meta_d_0_90","meta_d_1_30","meta_d_1_60","meta_d_1_90","d_0_30","d_0_60","d_0_90","d_1_30","d_1_60","d_1_90","criterion_0_30","criterion_0_60","criterion_0_90","criterion_1_30","criterion_1_60","criterion_1_90","mratio_0_30","mratio_0_60","mratio_0_90","mratio_1_30","mratio_1_60","mratio_1_90","Confidence.mean_0_30","Confidence.mean_0_60","Confidence.mean_0_90","Confidence.mean_1_30","Confidence.mean_1_60","Confidence.mean_1_90","Accuracy.mean_0_30","Accuracy.mean_0_60","Accuracy.mean_0_90","Accuracy.mean_1_30","Accuracy.mean_1_60","Accuracy.mean_1_90"
"226","Subject_11140.txt",1.76045789972704,1.417,0.8,1,50,1,NA,NA,NA,1.08513725798577,NA,NA,NA,NA,NA,1.04994729040378,NA,NA,NA,NA,NA,-0.112510515760486,NA,NA,NA,NA,NA,1.03351593732716,NA,NA,NA,NA,NA,3.72727272727273,NA,NA,NA,NA,NA,0.704545454545455,NA,NA
"227","Subject_11141.txt",1.49755885830382,1.407,0.729166666666667,1,48,1,NA,NA,NA,NA,2.06716013177009,NA,NA,NA,NA,NA,2.49684936959263,NA,NA,NA,NA,NA,0.306348909800539,NA,NA,NA,NA,NA,0.827907424830899,NA,NA,NA,NA,NA,5.16326530612245,NA,NA,NA,NA,NA,0.897959183673469,NA
"228","Subject_11142.txt",1.67993278559879,1.375,0.782608695652174,1,46,1,NA,NA,NA,NA,NA,1.40190498639279,NA,NA,NA,NA,NA,1.83073017568563,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,0.765762756856159,NA,NA,NA,NA,NA,4.875,NA,NA,NA,NA,NA,0.833333333333333
"229","Subject_43336.txt",1.92808630836225,1.2635,0.78,1,50,0,0.786888157024902,NA,NA,NA,NA,NA,1.04449870709258,NA,NA,NA,NA,NA,-0.278845175735659,NA,NA,NA,NA,NA,0.753364414605402,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
"230","Subject_47203.txt",1.69053203280782,1.317,0.541666666666667,1,48,0,NA,1.09123892832392,NA,NA,NA,NA,NA,1.62944753440986,NA,NA,NA,NA,NA,-0.0425305530162468,NA,NA,NA,NA,NA,0.669698720136539,NA,NA,NA,NA,NA,4.32608695652174,NA,NA,NA,NA,NA,0.804347826086957,NA,NA,NA,NA
"231","Subject_47284.txt",1.49772519845283,1.1735,0.565217391304348,1,46,0,NA,NA,1.67433217016258,NA,NA,NA,NA,NA,1.34823992177274,NA,NA,NA,NA,NA,0.43071578307574,NA,NA,NA,NA,NA,1.24186514812666,NA,NA,NA,NA,NA,4.22,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"232","Subject_47617.txt",1.7004271468395,1.218,0.875,1,48,0,NA,NA,NA,1.05809566060465,NA,NA,NA,NA,NA,0.79252794618895,NA,NA,NA,NA,NA,0.0521615102114595,NA,NA,NA,NA,NA,1.33508940056025,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,0.66,NA,NA
"233","Subject_11114.txt",1.66804178115854,1.2665,0.66,1,50,0,NA,NA,NA,NA,1.32084120379629,NA,NA,NA,NA,NA,1.56163630921496,NA,NA,NA,NA,NA,-0.106328404411397,NA,NA,NA,NA,NA,0.845805899877088,NA,NA,NA,NA,NA,4.47916666666667,NA,NA,NA,NA,NA,0.791666666666667,NA
"234","Subject_11115.txt",1.39490038319491,1.218,0.791666666666667,1,48,0,NA,NA,NA,NA,NA,1.63993361508927,NA,NA,NA,NA,NA,2.32696680878554,NA,NA,NA,NA,NA,0.391290190204084,NA,NA,NA,NA,NA,0.704751614375266,NA,NA,NA,NA,NA,4.45833333333333,NA,NA,NA,NA,NA,0.875
"235","Subject_11116.txt",1.83342893210647,1.1925,0.8125,1,48,0,0.265165251634914,NA,NA,NA,NA,NA,0.587506640693647,NA,NA,NA,NA,NA,-0.0503491425361922,NA,NA,NA,NA,NA,0.451340007530542,NA,NA,NA,NA,NA,3.02,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA
"236","Subject_11117.txt",1.56007019130629,1.254,0.62,1,50,0,NA,2.38388430833676,NA,NA,NA,NA,NA,1.31939711359536,NA,NA,NA,NA,NA,0.0494039466113457,NA,NA,NA,NA,NA,1.80679818363455,NA,NA,NA,NA,NA,4.84444444444444,NA,NA,NA,NA,NA,0.755555555555556,NA,NA,NA,NA
"237","Subject_11118.txt",1.5130440989451,1.2325,0.755555555555556,1,45,0,NA,NA,1.49746163763746,NA,NA,NA,NA,NA,1.68824108830083,NA,NA,NA,NA,NA,0.0430260148684629,NA,NA,NA,NA,NA,0.886995138321516,NA,NA,NA,NA,NA,4.1875,NA,NA,NA,NA,NA,0.8125,NA,NA,NA
"238","Subject_11119.txt",1.93533641623799,1.181,0.74,1,50,0,NA,NA,NA,0.426485494210765,NA,NA,NA,NA,NA,0.191158997434691,NA,NA,NA,NA,NA,-0.147824679093286,NA,NA,NA,NA,NA,2.2310511141725,NA,NA,NA,NA,NA,3.14583333333333,NA,NA,NA,NA,NA,0.541666666666667,NA,NA
"239","Subject_11120.txt",1.62241662776796,1.241,0.7,1,50,0,NA,NA,NA,NA,1.52451882460045,NA,NA,NA,NA,NA,0.300403852169005,NA,NA,NA,NA,NA,-0.0932022517261284,NA,NA,NA,NA,NA,5.07489772049516,NA,NA,NA,NA,NA,4.45652173913043,NA,NA,NA,NA,NA,0.565217391304348,NA
"240","Subject_11121.txt",1.52355082052964,1.243,0.804347826086957,1,46,0,NA,NA,NA,NA,NA,2.0409816683611,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,1.38316848230659,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,0.78
"241","Subject_11122.txt",1.78832723970118,1.083,0.88,1,50,0,0.559981298858863,NA,NA,NA,NA,NA,0.392325536438938,NA,NA,NA,NA,NA,0.147939694663547,NA,NA,NA,NA,NA,1.42733838827241,NA,NA,NA,NA,NA,2.24,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA
"242","Subject_11123.txt",1.53567204298452,1.1925,0.58,1,50,0,NA,-0.0190135880475818,NA,NA,NA,NA,NA,1.70658704436903,NA,NA,NA,NA,NA,0.404868038878581,NA,NA,NA,NA,NA,-0.011141294029108,NA,NA,NA,NA,NA,2.9375,NA,NA,NA,NA,NA,0.791666666666667,NA,NA,NA,NA
"243","Subject_11125.txt",1.65855166304391,0.9935,0.92,1,50,0,NA,NA,1.05972411903415,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,0.779794162558417,NA,NA,NA,NA,NA,3.12,NA,NA,NA,NA,NA,0.76,NA,NA,NA
"244","Subject_11126.txt",1.4868703822649,0.9755,0.72,1,50,0,NA,NA,NA,0.944549428775339,NA,NA,NA,NA,NA,0.946215470492724,NA,NA,NA,NA,NA,-0.327986794035588,NA,NA,NA,NA,NA,0.99823925757997,NA,NA,NA,NA,NA,2.68,NA,NA,NA,NA,NA,0.68,NA,NA
"245","Subject_11127.txt",1.36369835129881,1.044,0.68,1,50,0,NA,NA,NA,NA,1.44109341961847,NA,NA,NA,NA,NA,2.42775467391049,NA,NA,NA,NA,NA,-0.298512249112433,NA,NA,NA,NA,NA,0.593591039121442,NA,NA,NA,NA,NA,4.04347826086957,NA,NA,NA,NA,NA,0.891304347826087,NA
"246","Subject_11129.txt",1.55719672435953,1.2185,0.891304347826087,1,46,0,NA,NA,NA,NA,NA,1.74925466569407,NA,NA,NA,NA,NA,1.18547995280641,NA,NA,NA,NA,NA,0.349335798592572,NA,NA,NA,NA,NA,1.4755666357352,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,0.72
"247","Subject_11130.txt",1.6433028282845,0.984,0.72,1,50,0,0.259956142530506,NA,NA,NA,NA,NA,0.617499588008355,NA,NA,NA,NA,NA,-0.0653456161935462,NA,NA,NA,NA,NA,0.420981888212999,NA,NA,NA,NA,NA,1.64583333333333,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA
"248","Subject_11132.txt",1.79322828997101,1.1265,0.625,1,48,0,NA,0.803271287623116,NA,NA,NA,NA,NA,2.04691151895789,NA,NA,NA,NA,NA,0.0813799844831674,NA,NA,NA,NA,NA,0.392430879490127,NA,NA,NA,NA,NA,3.54,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA
"249","Subject_11133.txt",1.7353678265863,1.1165,0.86,1,50,0,NA,NA,0.870091028503937,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,-0.228496033199467,NA,NA,NA,NA,NA,0.759774112625857,NA,NA,NA,NA,NA,2.76,NA,NA,NA,NA,NA,0.72,NA,NA,NA
"250","Subject_11134.txt",1.74771180059906,1.0895,0.76,1,50,0,NA,NA,NA,0.540070613648356,NA,NA,NA,NA,NA,0.412763821628825,NA,NA,NA,NA,NA,0.351502852025186,NA,NA,NA,NA,NA,1.30842526730458,NA,NA,NA,NA,NA,1.72,NA,NA,NA,NA,NA,0.58,NA,NA
"251","Subject_11135.txt",1.71746676252224,1.159,0.58,1,50,0,NA,NA,NA,NA,1.2073787019346,NA,NA,NA,NA,NA,3.01197760589083,NA,NA,NA,NA,NA,0.563913027949638,NA,NA,NA,NA,NA,0.400859123113401,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,0.92,NA
"252","Subject_11136.txt",1.39950497066457,1.2825,0.791666666666667,1,48,0,NA,NA,NA,NA,NA,0.545549145140116,NA,NA,NA,NA,NA,2.20967148792422,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.24689151673519,NA,NA,NA,NA,NA,4.14,NA,NA,NA,NA,NA,0.88
"253","Subject_11137.txt",1.21531722971849,1.134,0.82,1,50,0,0.945839312937178,NA,NA,NA,NA,NA,1.23034250233403,NA,NA,NA,NA,NA,0.959273714050029,NA,NA,NA,NA,NA,0.768760984151055,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA
"254","Subject_11139.txt",1.18053076024808,1.101,0.66,1,50,0,NA,1.90417797462111,NA,NA,NA,NA,NA,1.24995668517288,NA,NA,NA,NA,NA,0.479857401375668,NA,NA,NA,NA,NA,1.52339516817556,NA,NA,NA,NA,NA,3.64,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA
"255","Subject_11140.txt",1.21059935730591,1.1515,0.88,1,50,0,NA,NA,1.62285966716963,NA,NA,NA,NA,NA,0.893852701439854,NA,NA,NA,NA,NA,0.495149424275849,NA,NA,NA,NA,NA,1.81557841080019,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,0.66,NA,NA,NA
"256","Subject_11141.txt",1.25551578681916,1.101,0.833333333333333,1,48,0,NA,NA,NA,0.606791569394728,NA,NA,NA,NA,NA,1.54718684991412,NA,NA,NA,NA,NA,0.530189247146428,NA,NA,NA,NA,NA,0.392190231857522,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,NA,0.76,NA,NA
"257","Subject_11142.txt",1.06891994678153,1.053,0.76,1,50,0,NA,NA,NA,NA,2.01024938678246,NA,NA,NA,NA,NA,1.66272050680171,NA,NA,NA,NA,NA,0.273475490561256,NA,NA,NA,NA,NA,1.20901220533404,NA,NA,NA,NA,NA,5.04,NA,NA,NA,NA,NA,0.8,NA
"258","Subject_43336.txt",1.12006281942013,1.21,0.8,1,50,0,NA,NA,NA,NA,NA,3.00528857052744,NA,NA,NA,NA,NA,1.85251255500364,NA,NA,NA,NA,NA,0.154063063313136,NA,NA,NA,NA,NA,1.62227703256863,NA,NA,NA,NA,NA,5.45833333333333,NA,NA,NA,NA,NA,0.833333333333333
"259","Subject_47203.txt",1.17499420150853,1.018,0.84,1,50,0,-0.0614999056919973,NA,NA,NA,NA,NA,1.15305881751803,NA,NA,NA,NA,NA,0.528306335203094,NA,NA,NA,NA,NA,-0.0533363127341381,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
"260","Subject_47284.txt",1.23565494425566,1.133,0.7,1,50,0,NA,0.550952405640903,NA,NA,NA,NA,NA,1.08719671620655,NA,NA,NA,NA,NA,0.398477416892501,NA,NA,NA,NA,NA,0.50676422898267,NA,NA,NA,NA,NA,2.96,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA
"261","Subject_47617.txt",1.17673583474971,1.1265,0.7,1,50,0,NA,NA,1.59896925694465,NA,NA,NA,NA,NA,2.13232972805664,NA,NA,NA,NA,NA,0.508280101188722,NA,NA,NA,NA,NA,0.749869607831205,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"262","Subject_11114.txt",1.14996572232485,1.093,0.66,1,50,0,NA,NA,NA,1.54162382034593,NA,NA,NA,NA,NA,0.959714802751336,NA,NA,NA,NA,NA,0.624978342586442,NA,NA,NA,NA,NA,1.60633535705228,NA,NA,NA,NA,NA,3.08,NA,NA,NA,NA,NA,0.66,NA,NA
"263","Subject_11115.txt",1.14992064966646,1.1845,0.66,1,50,0,NA,NA,NA,NA,1.15744465975688,NA,NA,NA,NA,NA,2.24585844709926,NA,NA,NA,NA,NA,0.180853448553856,NA,NA,NA,NA,NA,0.515368482484649,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,0.88,NA
"264","Subject_11116.txt",1.07953624243237,1.227,0.72,1,50,0,NA,NA,NA,NA,NA,2.02914225314303,NA,NA,NA,NA,NA,1.77932549415819,NA,NA,NA,NA,NA,0.215172996883014,NA,NA,NA,NA,NA,1.14039969629223,NA,NA,NA,NA,NA,4.82,NA,NA,NA,NA,NA,0.82
"265","Subject_11117.txt",1.47361955219822,1.1315,0.770833333333333,1,48,1,0.628797716889717,NA,NA,NA,NA,NA,1.55654833995027,NA,NA,NA,NA,NA,1.27547474065669,NA,NA,NA,NA,NA,0.403969283029017,NA,NA,NA,NA,NA,2.13636363636364,NA,NA,NA,NA,NA,0.681818181818182,NA,NA,NA,NA,NA
"266","Subject_11118.txt",1.37797507054347,1.2425,0.590909090909091,1,44,1,NA,0.494642084569722,NA,NA,NA,NA,NA,1.33104078740641,NA,NA,NA,NA,NA,0.908924571513837,NA,NA,NA,NA,NA,0.3716205312788,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA
"267","Subject_11119.txt",1.17994334650575,1.159,0.733333333333333,1,45,1,NA,NA,1.54865116114564,NA,NA,NA,NA,NA,1.39541208069897,NA,NA,NA,NA,NA,1.37219579054557,NA,NA,NA,NA,NA,1.10981636361491,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,0.62,NA,NA,NA
"268","Subject_11120.txt",1.91499729725183,1.093,0.72,1,50,1,NA,NA,NA,0.325657969619648,NA,NA,NA,NA,NA,1.39047441333927,NA,NA,NA,NA,NA,0.562924354393463,NA,NA,NA,NA,NA,0.234206373375523,NA,NA,NA,NA,NA,2.73170731707317,NA,NA,NA,NA,NA,0.75609756097561,NA,NA
"269","Subject_11121.txt",1.57157251951867,1.1265,0.75609756097561,1,41,1,NA,NA,NA,NA,0.841738798694842,NA,NA,NA,NA,NA,1.10085087645293,NA,NA,NA,NA,NA,0.707736122836634,NA,NA,NA,NA,NA,0.764625633407338,NA,NA,NA,NA,NA,2.56521739130435,NA,NA,NA,NA,NA,0.673913043478261,NA
"270","Subject_11122.txt",1.36463423045643,0.9095,0.673913043478261,1,46,1,NA,NA,NA,NA,NA,1.25475978193802,NA,NA,NA,NA,NA,1.35200574565941,NA,NA,NA,NA,NA,0.627779799273782,NA,NA,NA,NA,NA,0.928072817712801,NA,NA,NA,NA,NA,2.88,NA,NA,NA,NA,NA,0.72
"271","Subject_11123.txt",1.70504893019825,1.1725,0.64,1,50,1,0.343378631629765,NA,NA,NA,NA,NA,0.888201268872449,NA,NA,NA,NA,NA,0.381393856493011,NA,NA,NA,NA,NA,0.386600023737498,NA,NA,NA,NA,NA,2.65,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA
"272","Subject_11125.txt",1.53511522377812,0.9925,0.675,1,40,1,NA,0.857616414034858,NA,NA,NA,NA,NA,2.02167875733913,NA,NA,NA,NA,NA,1.05906245222549,NA,NA,NA,NA,NA,0.424210033825367,NA,NA,NA,NA,NA,2.74,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA
"273","Subject_11126.txt",1.3862095569857,1.0255,0.74,1,50,1,NA,NA,1.00575062358906,NA,NA,NA,NA,NA,0.959680209220471,NA,NA,NA,NA,NA,0.823942567493251,NA,NA,NA,NA,NA,1.04800600650712,NA,NA,NA,NA,NA,3.02,NA,NA,NA,NA,NA,0.64,NA,NA,NA
"274","Subject_11127.txt",1.4537828079483,1.1825,0.62,1,50,1,NA,NA,NA,1.61431885376881,NA,NA,NA,NA,NA,0.465908799587007,NA,NA,NA,NA,NA,0.342154881484935,NA,NA,NA,NA,NA,3.46488165752564,NA,NA,NA,NA,NA,2.65909090909091,NA,NA,NA,NA,NA,0.590909090909091,NA,NA
"275","Subject_11129.txt",1.64351155445911,1.187,0.681818181818182,1,44,1,NA,NA,NA,NA,1.43381582053677,NA,NA,NA,NA,NA,1.53412054435255,NA,NA,NA,NA,NA,0.767060272176273,NA,NA,NA,NA,NA,0.934617443078367,NA,NA,NA,NA,NA,3.22222222222222,NA,NA,NA,NA,NA,0.733333333333333,NA
"276","Subject_11130.txt",1.35661788884318,1.2,0.68,1,50,1,NA,NA,NA,NA,NA,1.06806992771945,NA,NA,NA,NA,NA,2.15418263114329,NA,NA,NA,NA,NA,0.976657595060176,NA,NA,NA,NA,NA,0.495812152729404,NA,NA,NA,NA,NA,3.54166666666667,NA,NA,NA,NA,NA,0.770833333333333
"277","Subject_11132.txt",1.48656209168257,1.176,0.875,1,48,0,1.51077572529345,NA,NA,NA,NA,NA,1.35897929212155,NA,NA,NA,NA,NA,-0.121604883221176,NA,NA,NA,NA,NA,1.11169885667274,NA,NA,NA,NA,NA,4.86,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA
"278","Subject_11133.txt",1.37058436305961,1.2265,0.72,1,50,0,NA,1.54094613329262,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,1.04429557479273,NA,NA,NA,NA,NA,5.36,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"279","Subject_11134.txt",1.46742914855713,1.1435,0.844444444444444,1,45,0,NA,NA,2.07751629972667,NA,NA,NA,NA,NA,1.24952001258788,NA,NA,NA,NA,NA,-0.176334522988008,NA,NA,NA,NA,NA,1.66265148120671,NA,NA,NA,NA,NA,5.12,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"280","Subject_11135.txt",1.43025286565535,1.194,0.92,1,50,0,NA,NA,NA,0.328798976142112,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,0.228496033199467,NA,NA,NA,NA,NA,0.287111281632452,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,0.72,NA,NA
"281","Subject_11136.txt",1.35017430776497,1.293,0.72,1,50,0,NA,NA,NA,NA,2.23988778549885,NA,NA,NA,NA,NA,2.36187090635956,NA,NA,NA,NA,NA,0.100616112364822,NA,NA,NA,NA,NA,0.948353180297766,NA,NA,NA,NA,NA,5.35416666666667,NA,NA,NA,NA,NA,0.895833333333333,NA
"282","Subject_11137.txt",1.33835692988941,1.2075,0.895833333333333,1,48,0,NA,NA,NA,NA,NA,2.53834266273911,NA,NA,NA,NA,NA,2.67928070917915,NA,NA,NA,NA,NA,0.234804610627466,NA,NA,NA,NA,NA,0.947397058487677,NA,NA,NA,NA,NA,5.58,NA,NA,NA,NA,NA,0.92
"283","Subject_11139.txt",1.36624038516311,1.1485,0.78,1,50,0,1.70859832639073,NA,NA,NA,NA,NA,1.68824108830083,NA,NA,NA,NA,NA,0.0430260148684629,NA,NA,NA,NA,NA,1.0120582529539,NA,NA,NA,NA,NA,5.04166666666667,NA,NA,NA,NA,NA,0.8125,NA,NA,NA,NA,NA
"284","Subject_11140.txt",1.34322638122831,1.276,0.8125,1,48,0,NA,2.19185784238498,NA,NA,NA,NA,NA,3.17473757485716,NA,NA,NA,NA,NA,-0.48253304346647,NA,NA,NA,NA,NA,0.690405991267985,NA,NA,NA,NA,NA,6.16,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA
"285","Subject_11141.txt",1.56903639790835,0.9755,0.94,1,50,0,NA,NA,2.14590452858626,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,-0.0633023895429342,NA,NA,NA,NA,NA,1.45427445821349,NA,NA,NA,NA,NA,5.44,NA,NA,NA,NA,NA,0.78,NA,NA,NA
"286","Subject_11142.txt",1.47232442436507,1.218,0.74,1,50,0,NA,NA,NA,1.20127041593045,NA,NA,NA,NA,NA,1.18547995280641,NA,NA,NA,NA,NA,0.349335798592572,NA,NA,NA,NA,NA,1.01331989046855,NA,NA,NA,NA,NA,4.46,NA,NA,NA,NA,NA,0.72,NA,NA
"287","Subject_43336.txt",1.5406441509258,1.376,0.76,1,50,0,NA,NA,NA,NA,1.66373579713066,NA,NA,NA,NA,NA,1.95604131574068,NA,NA,NA,NA,NA,0.30353090767426,NA,NA,NA,NA,NA,0.850562707312072,NA,NA,NA,NA,NA,4.88888888888889,NA,NA,NA,NA,NA,0.844444444444444,NA
"288","Subject_47203.txt",1.41531552950619,1.1765,0.78,1,50,0,NA,NA,NA,NA,NA,1.75881167269678,NA,NA,NA,NA,NA,2.20023733605887,NA,NA,NA,NA,NA,0.15804289303366,NA,NA,NA,NA,NA,0.799373614778857,NA,NA,NA,NA,NA,5.72916666666667,NA,NA,NA,NA,NA,0.875
"289","Subject_47284.txt",1.33310925366823,1.2485,0.78,1,50,0,0.339820950130982,NA,NA,NA,NA,NA,1.14519699216497,NA,NA,NA,NA,NA,-0.228496033199467,NA,NA,NA,NA,NA,0.296735803932351,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA
"290","Subject_47617.txt",1.57405792706413,1.293,0.66,1,50,0,NA,0.661438536801826,NA,NA,NA,NA,NA,1.6478851349865,NA,NA,NA,NA,NA,0.479840104610236,NA,NA,NA,NA,NA,0.401386311921094,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA
"291","Subject_11114.txt",1.38268876349321,1.1425,0.84,1,50,0,NA,NA,0.888151600934963,NA,NA,NA,NA,NA,1.90593027324406,NA,NA,NA,NA,NA,0.15187060734008,NA,NA,NA,NA,NA,0.465993752973581,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"292","Subject_11115.txt",1.4204063268262,1.1095,0.875,1,48,0,NA,NA,NA,1.33291421677037,NA,NA,NA,NA,NA,1.0185922130791,NA,NA,NA,NA,NA,-0.165193643656533,NA,NA,NA,NA,NA,1.30858473062651,NA,NA,NA,NA,NA,3.84,NA,NA,NA,NA,NA,0.7,NA,NA
"293","Subject_11116.txt",1.34730133984704,1.258,0.7,1,50,0,NA,NA,NA,NA,0.958775863235853,NA,NA,NA,NA,NA,1.12291523350202,NA,NA,NA,NA,NA,0.113032133445074,NA,NA,NA,NA,NA,0.853827461442246,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,0.72,NA
"294","Subject_11117.txt",1.30092118069297,1.1645,0.72,1,50,0,NA,NA,NA,NA,NA,1.17825581886936,NA,NA,NA,NA,NA,2.19092923112236,NA,NA,NA,NA,NA,0.208318056542305,NA,NA,NA,NA,NA,0.537788168660184,NA,NA,NA,NA,NA,4.29166666666667,NA,NA,NA,NA,NA,0.875
"295","Subject_11118.txt",1.43336172431009,1.1855,0.74,1,50,0,0.857982583378755,NA,NA,NA,NA,NA,0.917893928006713,NA,NA,NA,NA,NA,0.215542786192725,NA,NA,NA,NA,NA,0.93472955556198,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA
"296","Subject_11119.txt",1.29297413222957,1.1505,0.68,1,50,0,NA,0.933576120015912,NA,NA,NA,NA,NA,0.896850966611869,NA,NA,NA,NA,NA,2.77555756156289e-17,NA,NA,NA,NA,NA,1.0409490035371,NA,NA,NA,NA,NA,4.18,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA
"297","Subject_11120.txt",1.23732907307567,1.1765,0.68,1,50,0,NA,NA,2.60558055493397,NA,NA,NA,NA,NA,1.24952001258788,NA,NA,NA,NA,NA,0.176334522988008,NA,NA,NA,NA,NA,2.08526516477119,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,0.74,NA,NA,NA
"298","Subject_11121.txt",1.3709663656191,1.143,0.84,1,50,0,NA,NA,NA,0.726954232007888,NA,NA,NA,NA,NA,0.819610691406856,NA,NA,NA,NA,NA,0.264684404492654,NA,NA,NA,NA,NA,0.886950645751188,NA,NA,NA,NA,NA,3.42,NA,NA,NA,NA,NA,0.66,NA,NA
"299","Subject_11122.txt",1.27722968882881,1.1755,0.72,1,50,0,NA,NA,NA,NA,0.893366007315827,NA,NA,NA,NA,NA,2.13232972805664,NA,NA,NA,NA,NA,0.508280101188722,NA,NA,NA,NA,NA,0.418962412595552,NA,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,0.84,NA
"300","Subject_11123.txt",1.16784496960463,1.368,0.78,1,50,0,NA,NA,NA,NA,NA,1.81691425202325,NA,NA,NA,NA,NA,1.47558427947803,NA,NA,NA,NA,NA,0.0633023895429342,NA,NA,NA,NA,NA,1.23131852059711,NA,NA,NA,NA,NA,5.46,NA,NA,NA,NA,NA,0.78
"301","Subject_11125.txt",1.14899207168492,0.949,0.8125,1,48,0,0.581036928632287,NA,NA,NA,NA,NA,1.19233825647688,NA,NA,NA,NA,NA,-0.145424915623079,NA,NA,NA,NA,NA,0.487308803081717,NA,NA,NA,NA,NA,4.44444444444444,NA,NA,NA,NA,NA,0.733333333333333,NA,NA,NA,NA,NA
"302","Subject_11126.txt",1.3364241017407,0.9465,0.52,1,50,0,NA,1.10535338898014,NA,NA,NA,NA,NA,0.412763821628825,NA,NA,NA,NA,NA,0.351502852025186,NA,NA,NA,NA,NA,2.67793186093261,NA,NA,NA,NA,NA,4.96,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA
"303","Subject_11127.txt",1.34053069017682,0.9385,0.795454545454545,1,44,0,NA,NA,0.68426188797471,NA,NA,NA,NA,NA,1.88415154999155,NA,NA,NA,NA,NA,2.22044604925031e-16,NA,NA,NA,NA,NA,0.363167117834963,NA,NA,NA,NA,NA,5.02,NA,NA,NA,NA,NA,0.84,NA,NA,NA
"304","Subject_11129.txt",1.17783090261946,0.9745,0.8125,1,48,0,NA,NA,NA,0.507938752082155,NA,NA,NA,NA,NA,0.48922340409379,NA,NA,NA,NA,NA,0.0994907608361208,NA,NA,NA,NA,NA,1.03825521802873,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,0.6,NA,NA
"305","Subject_11130.txt",1.58997554204689,1.234,0.6,1,50,0,NA,NA,NA,NA,0.837841911912837,NA,NA,NA,NA,NA,1.55237038518211,NA,NA,NA,NA,NA,0.165890582404722,NA,NA,NA,NA,NA,0.539717788944131,NA,NA,NA,NA,NA,4.22916666666667,NA,NA,NA,NA,NA,0.791666666666667,NA
