"","name","mean","lower","upper","d","criterion","ratingHR","ratingFAR","mratio","SUBJ","Cond","LearningTime"
"13303","meta_d",2.53834266273911,1.48757939670784,3.6597506490824,2.67928070917915,0.234804610627466,0.829881656804734,0.125739644970414,0.947397058487677,"Subject_11141.txt","A-V+",90
"13304","meta_d",0.328798976142112,-0.640816714393811,1.29209326088294,1.14519699216497,0.228496033199467,0.596153846153846,0.318047337278107,0.287111281632452,"Subject_11141.txt","A-V+",30
"13305","meta_d",2.23988778549885,1.12913653833135,3.34108775289137,2.36187090635956,0.100616112364822,0.816923076923077,0.176923076923077,0.948353180297766,"Subject_11141.txt","A-V+",60
"13306","meta_d",2.14590452858626,1.09814026343321,3.16685277764061,1.47558427947803,-0.0633023895429342,0.794378698224852,0.267751479289941,1.45427445821349,"Subject_11141.txt","A+V-",90
"13307","meta_d",1.70859832639073,0.666752657570323,2.6754831937793,1.68824108830083,0.0430260148684629,0.75887573964497,0.251602564102564,1.0120582529539,"Subject_11141.txt","A+V-",30
"13308","meta_d",2.19185784238498,0.986948087390727,3.34878127714597,3.17473757485716,-0.48253304346647,0.918639053254438,0.178994082840237,0.690405991267985,"Subject_11141.txt","A+V-",60
"13309","meta_d",2.07751629972667,1.08505406493078,3.05855461857801,1.24952001258788,-0.176334522988008,0.752958579881657,0.31508875739645,1.66265148120671,"Subject_11141.txt","A-V-",90
"13310","meta_d",1.51077572529345,0.549737758578241,2.43384095996986,1.35897929212155,-0.121604883221176,0.738165680473373,0.32396449704142,1.11169885667274,"Subject_11141.txt","A-V-",30
"13311","meta_d",1.54094613329262,0.554917441425895,2.58174734586279,1.47558427947803,0.0633023895429342,0.744082840236686,0.264792899408284,1.04429557479273,"Subject_11141.txt","A-V-",60
"13312","meta_d",1.81691425202325,0.784290425174465,2.85753607407921,1.47558427947803,0.0633023895429342,0.761834319526627,0.261834319526627,1.23131852059711,"Subject_11142.txt","A+V+",90
"13313","meta_d",0.726954232007888,-0.225923320995854,1.58235104628005,0.819610691406856,0.264684404492654,0.557692307692308,0.341715976331361,0.886950645751188,"Subject_11142.txt","A+V+",30
"13314","meta_d",0.893366007315827,-0.105131127819098,1.86528578843252,2.13232972805664,0.508280101188722,0.646449704142012,0.187869822485207,0.418962412595552,"Subject_11142.txt","A+V+",60
"13315","meta_d",1.17825581886936,0.0130589031717944,2.2068968766392,2.19092923112236,0.208318056542305,0.703525641025641,0.226331360946746,0.537788168660184,"Subject_11142.txt","A-V+",90
"13316","meta_d",1.33291421677037,0.387061616720314,2.2547123344371,1.0185922130791,-0.165193643656533,0.708579881656805,0.38905325443787,1.30858473062651,"Subject_11142.txt","A-V+",30
"13317","meta_d",0.958775863235853,0.00185595822657961,1.82905712754686,1.12291523350202,0.113032133445074,0.661242603550296,0.344674556213018,0.853827461442246,"Subject_11142.txt","A-V+",60
"13318","meta_d",2.60558055493397,1.57770136363867,3.57995062153041,1.24952001258788,0.176334522988008,0.75,0.244082840236686,2.08526516477119,"Subject_11142.txt","A+V-",90
"13319","meta_d",0.857982583378755,-0.047878361560184,1.78378172757693,0.917893928006713,0.215542786192725,0.575443786982249,0.329881656804734,0.93472955556198,"Subject_11142.txt","A+V-",30
"13320","meta_d",0.933576120015912,-0.026764172614562,1.85716702490283,0.896850966611869,2.77555756156289e-17,0.619822485207101,0.353550295857988,1.0409490035371,"Subject_11142.txt","A+V-",60
"13321","meta_d",0.888151600934963,-0.0914255224560906,1.86488103073306,1.90593027324406,0.15187060734008,0.661242603550296,0.261834319526627,0.465993752973581,"Subject_11142.txt","A-V-",90
"13322","meta_d",0.339820950130982,-0.563690570521682,1.30957054615607,1.14519699216497,-0.228496033199467,0.661242603550296,0.415680473372781,0.296735803932351,"Subject_11142.txt","A-V-",30
"13323","meta_d",0.661438536801826,-0.24067485197546,1.62555869959904,1.6478851349865,0.479840104610236,0.613905325443787,0.279585798816568,0.401386311921094,"Subject_11142.txt","A-V-",60
"13324","meta_d",1.75632659716001,0.677902136954551,2.79996967070462,1.68824108830083,-0.0430260148684629,0.75801282051282,0.232248520710059,1.04032925707768,"Subject_43336.txt","A+V+",90
"13325","meta_d",0.0247491766691654,-0.816918656155553,0.881952174293506,0.104323020422919,0.396263973094475,0.427514792899408,0.394970414201183,0.237236005714116,"Subject_43336.txt","A+V+",30
"13326","meta_d",1.08835442845288,0.0872555756503576,2.14803911886263,1.60226355419344,0.226022495818281,0.647157190635452,0.209030100334448,0.679260553361803,"Subject_43336.txt","A+V+",60
"13327","meta_d",1.596178689901,0.568100947373463,2.61577922732423,1.68366981885729,0.10024086556713,0.748397435897436,0.238165680473373,0.948035459223428,"Subject_43336.txt","A-V+",90
"13328","meta_d",0.507938752082155,-0.436598091914641,1.38707920650065,0.48922340409379,0.0994907608361208,0.539940828402367,0.374260355029586,1.03825521802873,"Subject_43336.txt","A-V+",30
"13329","meta_d",0.837841911912837,-0.142400482322386,1.85417836948651,1.55237038518211,0.165890582404722,0.690705128205128,0.318047337278107,0.539717788944131,"Subject_43336.txt","A-V+",60
"13330","meta_d",0.541875018261858,-0.407123227146644,1.41305384415253,0.198981521672242,0.244611702046895,0.477810650887574,0.38905325443787,2.72324291073833,"Subject_43336.txt","A+V-",90
"13331","meta_d",0.916804416319934,-0.0210954234037537,1.82545725399728,0.915365087842814,0.457682543921407,0.58,0.278461538461538,1.00157240919086,"Subject_43336.txt","A+V-",30
"13332","meta_d",1.56374218289123,0.606530865765702,2.49233742637205,1.35897929212155,-0.121604883221176,0.732248520710059,0.300295857988166,1.1506740330458,"Subject_43336.txt","A+V-",60
"13333","meta_d",0.68426188797471,-0.415862884465717,1.74064746718182,1.88415154999155,2.22044604925031e-16,0.702662721893491,0.211538461538462,0.363167117834963,"Subject_43336.txt","A-V-",90
"13334","meta_d",0.581036928632287,-0.453208614154698,1.56048024544578,1.19233825647688,-0.145424915623079,0.703525641025641,0.38628762541806,0.487308803081717,"Subject_43336.txt","A-V-",30
