,Unnamed: 0,Accuracy,Arousal,Confidence,Confidence_RT,Expected,KeyPressed,LearningTime,LeftWord,MarkerStart,RT,RightWord,TrialNumber,Valence,nBlock,Subject
254,254,True,Low,7.0,1.49,right,right,30.0,worse,2.0,1.0485030408744933,disability,4.0,Low,5.0,32
255,255,True,Low,7.0,1.736,left,left,30.0,sunburn,2.0,0.9967554069589823,sewage,5.0,Low,5.0,32
256,256,False,Low,1.0,2.266,right,left,30.0,stinky,6.0,0.7522698356769979,coward,6.0,Low,5.0,32
257,257,True,Low,7.0,1.693,right,right,30.0,alienation,2.0,1.5729000450955937,fever,7.0,Low,5.0,32
258,258,True,Low,7.0,1.89,right,right,30.0,mope,1.0,1.2161260187858716,negligent,8.0,Low,5.0,32
259,259,True,Low,7.0,1.554,right,right,30.0,mucous,1.0,0.9213155711477156,bored,9.0,Low,5.0,32
260,260,True,Low,7.0,0.767,right,right,30.0,despair,6.0,0.7301870982337277,stink,10.0,Low,5.0,32
261,261,False,Low,7.0,1.864,left,right,30.0,weakness,1.0,1.232983530659112,pathetic,11.0,Low,5.0,32
262,262,True,Low,7.0,0.7440000000000001,left,left,30.0,manure,6.0,1.038159737654496,complain,12.0,Low,5.0,32
263,263,True,Low,7.0,1.8969999999999998,right,right,30.0,expire,1.0,1.6917344682005933,messy,13.0,Low,5.0,32
264,264,True,Low,5.0,1.107,right,right,30.0,mildew,2.0,1.7298034188570457,tax,14.0,Low,5.0,32
265,265,True,Low,7.0,2.031,left,left,30.0,moody,1.0,1.2852938515716232,detach,15.0,Low,5.0,32
266,266,False,Low,1.0,1.9780000000000002,right,left,30.0,urine,3.0,0.9919071239273762,handicapped,16.0,Low,5.0,32
267,267,False,Low,7.0,1.472,left,right,30.0,dismissive,2.0,1.1968207864410942,handicap,17.0,Low,5.0,32
268,268,True,Low,7.0,1.235,right,right,30.0,tarnish,4.0,1.0262149900518125,bitter,18.0,Low,5.0,32
269,269,True,Low,4.0,0.43200000000000005,left,left,30.0,pity,4.0,1.0616389268980129,dummy,19.0,Low,5.0,32
270,270,True,Low,7.0,1.111,left,left,30.0,stain,4.0,1.3154668986680915,crutch,20.0,Low,5.0,32
271,271,True,Low,7.0,1.59,right,right,30.0,doubt,2.0,0.932627696893178,cancel,21.0,Low,5.0,32
272,272,True,Low,7.0,0.7709999999999999,right,right,30.0,uninteresting,6.0,1.1344770571886331,blubber,22.0,Low,5.0,32
273,273,False,Low,4.0,1.133,left,right,30.0,forgot,6.0,1.3817808754392902,dull,23.0,Low,5.0,32
274,274,True,Low,7.0,1.651,left,left,30.0,mold,1.0,0.971735084138345,greedy,24.0,Low,5.0,32
275,275,True,Low,7.0,1.072,right,right,30.0,lame,6.0,1.5268578775867354,damp,25.0,Low,5.0,32
276,276,True,Low,4.0,0.821,right,right,30.0,ail,3.0,1.418509835464647,refuse,26.0,Low,5.0,32
277,277,True,Low,4.0,1.084,right,right,30.0,void,3.0,0.8819101587141631,false,27.0,Low,5.0,32
278,278,True,Low,4.0,0.862,right,right,30.0,cynical,5.0,1.2467135422775757,resent,28.0,Low,5.0,32
279,279,True,Low,2.0,1.276,right,right,30.0,numb,6.0,1.3820859582920093,separate,29.0,Low,5.0,32
280,280,True,Low,3.0,0.488,right,right,30.0,pinch,3.0,1.3725032770016696,leave,30.0,Low,5.0,32
281,281,True,Low,2.0,0.5529999999999999,left,left,30.0,fool,2.0,1.638757841210463,timid,31.0,Low,5.0,32
282,282,False,Low,3.0,0.977,left,right,30.0,slow,5.0,2.4975173120910767,pungent,32.0,Low,5.0,32
283,283,False,Low,3.0,1.165,left,right,30.0,crap,6.0,1.6031022852112071,sludge,33.0,Low,5.0,32
284,284,True,Low,3.0,1.099,left,left,30.0,cane,5.0,2.2729176250577443,lower,34.0,Low,5.0,32
285,285,True,Low,3.0,0.43200000000000005,left,left,30.0,slouch,3.0,1.2615140707057435,blues,35.0,Low,5.0,32
286,286,False,Low,1.0,0.884,left,right,30.0,habit,1.0,1.7948159012594258,smug,36.0,Low,5.0,32
287,287,True,Low,3.0,1.024,right,right,30.0,witch,1.0,1.1772634035878582,stagnant,37.0,Low,5.0,32
288,288,True,Low,2.0,0.6829999999999999,left,left,30.0,small,3.0,0.9991424958279822,omit,38.0,Low,5.0,32
289,289,True,Low,2.0,1.117,left,left,30.0,absurd,5.0,1.8086139229417315,vacant,39.0,Low,5.0,32
290,290,True,Low,4.0,0.9590000000000001,left,left,30.0,loose,3.0,1.5098296989599476,apathy,40.0,Low,5.0,32
291,291,False,Low,1.0,1.476,left,right,30.0,cellar,6.0,1.7515579756873194,coal,41.0,Low,5.0,32
292,292,False,Low,1.0,1.515,right,left,30.0,shadow,6.0,1.8309571517456789,label,42.0,Low,5.0,32
293,293,False,Low,2.0,1.432,right,left,30.0,average,6.0,1.4194658259075368,stupor,43.0,Low,5.0,32
294,294,True,Low,7.0,1.875,left,left,30.0,therapy,2.0,1.327502433283371,obscure,44.0,Low,5.0,32
295,295,True,Low,7.0,1.453,left,left,30.0,paragraph,3.0,1.1086973956553263,marrow,45.0,Low,5.0,32
296,296,False,Low,4.0,0.5,right,left,30.0,fur,4.0,1.4868801540869754,bus,46.0,Low,5.0,32
297,297,True,Low,7.0,1.829,right,right,30.0,dissolve,3.0,1.0051642731559696,anus,47.0,Low,5.0,32
298,298,True,Low,3.0,0.912,left,left,30.0,stool,5.0,1.5870615356252529,errand,48.0,Low,5.0,32
299,299,True,Low,4.0,0.8029999999999999,left,left,30.0,moss,3.0,1.0171597074950114,feet,49.0,Low,5.0,32
300,300,True,High,7.0,0.846,right,right,90.0,erupt,6.0,1.6725370253698202,preach,0.0,High,6.0,32
301,301,True,High,6.0,1.23,left,left,90.0,gorilla,3.0,0.9243676829064498,meteor,1.0,High,6.0,32
302,302,True,High,7.0,1.21,right,right,90.0,infatuated,4.0,-2.872950154400314,mercy,2.0,High,6.0,32
303,303,True,High,2.0,0.7879999999999999,left,left,90.0,seal,2.0,1.142173101005028,soldier,3.0,High,6.0,32
304,304,True,High,1.0,0.502,left,left,90.0,crazy,1.0,1.192079972141073,crush,4.0,High,6.0,32
305,305,True,High,2.0,0.9420000000000001,right,right,90.0,ass,1.0,1.619607235508738,outspoken,5.0,High,6.0,32
306,306,True,High,2.0,0.493,left,left,90.0,comet,2.0,1.3969484015397031,galaxy,6.0,High,6.0,32
307,307,True,High,7.0,0.991,left,left,90.0,erect,5.0,0.7840369487093994,cockpit,7.0,High,6.0,32
308,308,True,High,7.0,1.419,right,right,90.0,children,4.0,0.9560613322391872,wild,8.0,High,6.0,32
309,309,True,High,7.0,1.331,right,right,90.0,thin,4.0,0.7534811846417142,husband,9.0,High,6.0,32
310,310,True,High,7.0,1.6119999999999999,left,left,90.0,elephant,1.0,1.2883318480162416,control,10.0,High,6.0,32
311,311,True,High,7.0,1.7080000000000002,left,left,90.0,surfer,3.0,0.7773889655654784,windsurfers,11.0,High,6.0,32
312,312,True,High,6.0,1.319,left,left,90.0,belief,4.0,1.077901029973873,athletics,12.0,High,6.0,32
313,313,True,High,7.0,1.365,right,right,90.0,answer,4.0,1.1219385047879769,fair,13.0,High,6.0,32
314,314,False,High,1.0,1.335,left,right,90.0,revive,5.0,1.9034674222202737,thong,14.0,High,6.0,32
315,315,True,High,7.0,1.974,left,left,90.0,salary,1.0,0.9378150678094244,invent,15.0,High,6.0,32
316,316,True,High,7.0,1.169,right,right,90.0,juice,4.0,1.3299636274459772,vigorous,16.0,High,6.0,32
317,317,True,High,7.0,1.345,left,left,90.0,bravery,4.0,0.8157107083243318,bold,17.0,High,6.0,32
318,318,True,High,7.0,1.078,right,right,90.0,tickle,5.0,0.866677830577828,charming,18.0,High,6.0,32
319,319,False,High,1.0,0.5,right,left,90.0,extravagant,1.0,1.1913244830357144,know,19.0,High,6.0,32
320,320,True,High,7.0,1.5519999999999998,right,right,90.0,toddler,3.0,1.259818952094065,reef,20.0,High,6.0,32
321,321,True,High,2.0,0.522,left,left,90.0,sparkle,2.0,2.396132922454853,applaud,21.0,High,6.0,32
322,322,False,High,7.0,1.577,left,right,90.0,waterskiing,3.0,1.3182707095402293,confidence,22.0,High,6.0,32
323,323,True,High,7.0,0.907,left,left,90.0,fashion,5.0,0.8439826818212168,worthwhile,23.0,High,6.0,32
324,324,True,High,7.0,1.902,left,left,90.0,strengthen,2.0,1.2290857844200218,song,24.0,High,6.0,32
325,325,False,High,2.0,1.133,left,right,90.0,strong,5.0,2.3460727078781933,brilliant,25.0,High,6.0,32
326,326,True,High,7.0,1.193,left,left,90.0,prize,4.0,1.3320145156612853,pastry,26.0,High,6.0,32
327,327,True,High,2.0,1.015,left,left,90.0,musician,5.0,2.238720756475232,cupcake,27.0,High,6.0,32
328,328,True,High,7.0,1.253,right,right,90.0,king,4.0,1.036585561465472,suite,28.0,High,6.0,32
329,329,True,High,7.0,1.047,left,left,90.0,heaven,6.0,0.830952018906828,bargain,29.0,High,6.0,32
330,330,True,High,7.0,1.994,right,right,90.0,cookout,1.0,1.150246408142266,eager,30.0,High,6.0,32
331,331,True,High,2.0,0.722,right,right,90.0,summer,2.0,1.9291585423488868,cherish,31.0,High,6.0,32
332,332,False,High,3.0,0.8440000000000001,left,right,90.0,prosper,3.0,1.6737689056608358,luck,32.0,High,6.0,32
333,333,False,High,1.0,0.597,left,right,90.0,exhilaration,1.0,1.604292461212026,elated,33.0,High,6.0,32
334,334,True,High,3.0,0.435,left,left,90.0,redeem,3.0,1.4559275577339577,delight,34.0,High,6.0,32
335,335,True,High,7.0,2.019,left,left,90.0,cheery,2.0,0.9103704430744984,gold,35.0,High,6.0,32
336,336,True,High,1.0,0.429,right,right,90.0,superstar,1.0,2.1846389660495333,amaze,36.0,High,6.0,32
337,337,True,High,7.0,1.926,right,right,90.0,optimistic,3.0,1.2700496537581785,beautiful,37.0,High,6.0,32
338,338,True,High,2.0,0.584,right,right,90.0,tasty,2.0,1.3630569366068812,sunshine,38.0,High,6.0,32
339,339,True,High,7.0,0.963,right,right,90.0,concert,5.0,1.0140136007248657,compassionate,39.0,High,6.0,32
340,340,True,High,4.0,0.5429999999999999,right,right,90.0,enthusiasm,4.0,1.2114429488719909,giggles,40.0,High,6.0,32
341,341,False,High,4.0,0.586,right,left,90.0,fantastic,4.0,1.2620533391309436,car,41.0,High,6.0,32
342,342,True,High,5.0,0.598,left,left,90.0,triumph,5.0,1.3802753509080503,birthday,42.0,High,6.0,32
343,343,True,High,7.0,2.0469999999999997,right,right,90.0,succeed,2.0,0.906868887512246,fame,43.0,High,6.0,32
344,344,False,High,6.0,1.67,right,left,90.0,confident,1.0,1.7570542790926993,sexy,44.0,High,6.0,32
345,345,True,High,7.0,2.051,left,left,90.0,beach,1.0,0.9482029625360155,passion,45.0,High,6.0,32
346,346,False,High,2.0,0.975,right,left,90.0,awesome,4.0,1.5326380908954889,complete,46.0,High,6.0,32
347,347,False,High,1.0,1.425,right,left,90.0,pleasure,5.0,0.9949322882894194,graduate,47.0,High,6.0,32
348,348,True,High,7.0,1.334,right,right,90.0,success,4.0,0.9137395073630614,win,48.0,High,6.0,32
349,349,True,High,7.0,1.1640000000000001,right,right,90.0,champion,4.0,1.113979724017554,award,49.0,High,6.0,32
350,350,True,Low,6.0,0.652,right,right,60.0,death,6.0,1.5311235839035362,depression,0.0,Low,7.0,32
351,351,True,Low,4.0,0.778,left,left,60.0,sick,3.0,1.001828893116908,discomfort,1.0,Low,7.0,32
352,352,False,Low,4.0,1.129,right,left,60.0,hopeless,1.0,1.4552718381310117,cry,2.0,Low,7.0,32
353,353,True,Low,7.0,1.1420000000000001,right,right,60.0,malaria,5.0,0.8267049191199476,widow,3.0,Low,7.0,32
354,354,True,Low,7.0,1.222,right,right,60.0,misfortune,4.0,0.8914209803333506,disgrace,4.0,Low,7.0,32
355,355,False,Low,1.0,1.101,right,left,60.0,weak,4.0,0.8164950695936568,casket,5.0,Low,7.0,32
356,356,True,Low,7.0,1.4480000000000002,left,left,60.0,stinks,4.0,0.770335488487035,wasteful,6.0,Low,7.0,32
357,357,True,Low,7.0,1.459,right,right,60.0,unpleasant,3.0,1.1702647836791584,pessimistic,7.0,Low,7.0,32
358,358,True,Low,6.0,1.29,left,left,60.0,blister,3.0,1.1165759759023786,impotent,8.0,Low,7.0,32
359,359,True,Low,7.0,1.436,left,left,60.0,cowardice,2.0,0.767563116227393,whine,9.0,Low,7.0,32
360,360,True,Low,6.0,1.499,left,left,60.0,dumb,3.0,1.265286704103346,dandruff,10.0,Low,7.0,32
361,361,True,Low,6.0,0.861,right,right,60.0,dreary,5.0,1.270509042442427,fatigue,11.0,Low,7.0,32
362,362,True,Low,7.0,1.608,left,left,60.0,incompetent,4.0,0.8951166212063981,ignorance,12.0,Low,7.0,32
363,363,True,Low,7.0,0.951,right,right,60.0,slob,6.0,1.206052830981207,vulnerable,13.0,Low,7.0,32
364,364,True,Low,7.0,1.25,left,left,60.0,gloomy,4.0,0.9593787473713746,pale,14.0,Low,7.0,32
365,365,True,Low,3.0,1.146,left,left,60.0,lack,6.0,1.213619591522729,impair,15.0,Low,7.0,32
366,366,True,Low,7.0,0.893,left,left,60.0,unpopular,5.0,0.738914841786027,feeble,16.0,Low,7.0,32
367,367,True,Low,4.0,0.42100000000000004,right,right,60.0,wither,4.0,1.076396788630518,nuisance,17.0,Low,7.0,32
368,368,True,Low,7.0,0.767,right,right,60.0,deficient,6.0,1.2309599106374662,mucus,18.0,Low,7.0,32
369,369,True,Low,7.0,1.732,right,right,60.0,immature,3.0,1.0101809773332209,grime,19.0,Low,7.0,32
370,370,True,Low,5.0,0.528,right,right,60.0,doubtful,5.0,1.4739120476006065,fault,20.0,Low,7.0,32
371,371,True,Low,7.0,1.7209999999999999,left,left,60.0,con,1.0,0.9307041671563638,cough,21.0,Low,7.0,32
372,372,True,Low,4.0,0.852,right,right,60.0,grovel,6.0,1.170685676130233,resign,22.0,Low,7.0,32
373,373,True,Low,4.0,0.526,left,left,60.0,incorrect,4.0,1.7618236447888194,spit,23.0,Low,7.0,32
374,374,True,Low,3.0,0.76,left,left,60.0,dishes,2.0,1.28818235421204,egotistical,24.0,Low,7.0,32
375,375,True,Low,7.0,1.7069999999999999,left,left,60.0,prude,2.0,0.8970039003179409,overcast,25.0,Low,7.0,32
376,376,False,Low,3.0,0.9359999999999999,left,right,60.0,heavy,2.0,0.7389947215124266,piss,26.0,Low,7.0,32
377,377,True,Low,7.0,1.865,left,left,60.0,tick,2.0,1.1378358557994943,limp,27.0,Low,7.0,32
378,378,True,Low,7.0,0.778,left,left,60.0,senseless,6.0,1.2362537878652802,chump,28.0,Low,7.0,32
379,379,True,Low,6.0,1.2890000000000001,right,right,60.0,period,3.0,1.1527868404373294,weary,29.0,Low,7.0,32
380,380,True,Low,6.0,0.551,right,right,60.0,hinder,6.0,1.2378773676027777,condescension,30.0,Low,7.0,32
381,381,True,Low,3.0,1.345,right,right,60.0,junk,6.0,1.2121663577418076,rusty,31.0,Low,7.0,32
382,382,True,Low,7.0,1.694,right,right,60.0,butcher,2.0,1.3331020349723983,little,32.0,Low,7.0,32
383,383,True,Low,5.0,1.138,right,right,60.0,alimony,3.0,1.295534177290392,nosey,33.0,Low,7.0,32
384,384,True,Low,5.0,0.924,left,left,60.0,smudge,6.0,1.7943228283402275,ash,34.0,Low,7.0,32
385,385,True,Low,6.0,0.664,left,left,60.0,bland,6.0,1.4964779130823445,defer,35.0,Low,7.0,32
386,386,False,Low,5.0,0.452,right,left,60.0,gullible,5.0,2.33889187235036,laundry,36.0,Low,7.0,32
387,387,True,Low,5.0,0.556,right,right,60.0,sigh,5.0,1.8017333582247372,passive,37.0,Low,7.0,32
388,388,False,Low,2.0,1.3869999999999998,left,right,60.0,recede,6.0,1.8945956384995952,erase,38.0,Low,7.0,32
389,389,False,Low,2.0,1.4169999999999998,right,left,60.0,novice,6.0,2.153005627507809,rules,39.0,Low,7.0,32
390,390,False,Low,2.0,0.948,left,right,60.0,derelict,1.0,1.703930403891718,tar,40.0,Low,7.0,32
391,391,True,Low,7.0,2.037,left,left,60.0,fart,3.0,0.9048699692648371,beet,41.0,Low,7.0,32
392,392,True,Low,2.0,0.484,left,left,60.0,allege,2.0,1.8635493679175847,class,42.0,Low,7.0,32
393,393,True,Low,2.0,1.807,right,right,60.0,punk,4.0,1.9944722579966765,spurn,43.0,Low,7.0,32
394,394,False,Low,2.0,0.87,right,left,60.0,folly,1.0,2.380127461103257,wane,44.0,Low,7.0,32
395,395,False,Low,6.0,1.646,left,right,60.0,cease,1.0,1.0360113256028851,muddy,45.0,Low,7.0,32
396,396,False,Low,1.0,0.713,left,right,60.0,policy,1.0,2.69668797434133,dork,46.0,Low,7.0,32
397,397,False,Low,4.0,0.585,right,left,60.0,tatter,4.0,1.2769975869305201,cling,47.0,Low,7.0,32
398,398,False,Low,3.0,1.085,left,right,60.0,coarse,6.0,1.1796116753976094,bandage,48.0,Low,7.0,32
399,399,False,Low,2.0,1.111,right,left,60.0,obstinate,1.0,1.8433301702170863,factory,49.0,Low,7.0,32
400,400,True,High,3.0,0.958,right,right,60.0,suicide,1.0,1.8606913414841983,suffocate,0.0,Low,8.0,32
401,401,True,High,3.0,0.998,right,right,60.0,abusive,2.0,1.0177256025053794,suffer,1.0,Low,8.0,32
402,402,True,High,4.0,0.978,right,right,60.0,starvation,2.0,1.4672663100645875,slave,2.0,Low,8.0,32
403,403,True,High,7.0,2.04,right,right,60.0,humiliation,1.0,1.131663622247288,nightmare,3.0,Low,8.0,32
404,404,False,High,5.0,1.348,left,right,60.0,jail,1.0,1.645165864334558,terrible,4.0,Low,8.0,32
405,405,False,High,3.0,0.8140000000000001,left,right,60.0,sob,5.0,1.99883548814978,despise,5.0,Low,8.0,32
406,406,True,High,7.0,1.18,left,left,60.0,leprosy,4.0,0.7918443108646898,seasick,6.0,Low,8.0,32
407,407,True,High,7.0,0.922,right,right,60.0,amputate,6.0,1.5588992764678549,shame,7.0,Low,8.0,32
408,408,True,High,7.0,1.273,right,right,60.0,victim,4.0,1.0272123639733763,castrate,8.0,Low,8.0,32
409,409,True,High,7.0,1.902,right,right,60.0,traitor,2.0,1.2100083216064377,hostage,9.0,Low,8.0,32
410,410,True,High,3.0,0.968,right,right,60.0,crucify,1.0,1.7289565011597006,irritated,10.0,Low,8.0,32
411,411,True,High,7.0,1.5919999999999999,left,left,60.0,horrible,3.0,1.3328370523959163,insult,11.0,Low,8.0,32
412,412,True,High,4.0,0.995,right,right,60.0,homicide,2.0,1.7283075183804613,tumor,12.0,Low,8.0,32
413,413,True,High,7.0,1.617,left,left,60.0,demonic,2.0,1.0824602702632546,liar,13.0,Low,8.0,32
414,414,True,High,3.0,0.898,left,left,60.0,mad,5.0,1.1996602063591126,despairing,14.0,Low,8.0,32
415,415,True,High,6.0,0.662,left,left,60.0,enraged,5.0,1.2150632012344431,addict,15.0,Low,8.0,32
416,416,True,High,7.0,1.757,left,left,60.0,virus,1.0,0.8159824277390726,injury,16.0,Low,8.0,32
417,417,True,High,7.0,0.718,left,left,60.0,wounds,6.0,1.195649216955644,pissed,17.0,Low,8.0,32
418,418,True,High,4.0,1.0490000000000002,right,right,60.0,arson,6.0,1.0622795688250335,guilty,18.0,Low,8.0,32
419,419,True,High,6.0,2.611,right,right,60.0,aggravated,2.0,1.1533382993511625,awful,19.0,Low,8.0,32
420,420,True,High,4.0,1.2409999999999999,left,left,60.0,disorder,2.0,1.0735002659494055,attack,20.0,Low,8.0,32
421,421,True,High,4.0,1.3030000000000002,left,left,60.0,terror,1.0,0.7831922766199568,offend,21.0,Low,8.0,32
422,422,True,High,4.0,0.6990000000000001,right,right,60.0,pester,5.0,1.0281365949922474,exam,22.0,Low,8.0,32
423,423,True,High,7.0,1.577,right,right,60.0,brutal,1.0,1.0454374554392416,pervert,23.0,Low,8.0,32
424,424,True,High,4.0,0.8909999999999999,left,left,60.0,lost,2.0,1.2361668504890986,electrocute,24.0,Low,8.0,32
425,425,False,High,1.0,1.084,right,left,60.0,insane,4.0,1.5316904413193697,angry,25.0,Low,8.0,32
426,426,False,High,1.0,1.183,right,left,60.0,deceit,4.0,1.0822488616249757,bloody,26.0,Low,8.0,32
427,427,False,High,1.0,0.627,left,right,60.0,slap,1.0,0.9384130430407822,sinful,27.0,Low,8.0,32
428,428,True,High,7.0,2.439,right,right,60.0,bleed,2.0,1.17917602606758,riot,28.0,Low,8.0,32
429,429,True,High,6.0,0.45,right,right,60.0,critic,6.0,0.9499131588527234,apprehension,29.0,Low,8.0,32
430,430,True,High,5.0,0.513,left,left,60.0,delayed,5.0,1.2309159607393667,uneasy,30.0,Low,8.0,32
431,431,True,High,5.0,0.41100000000000003,left,left,60.0,ridicule,5.0,1.2213281465956245,cram,31.0,Low,8.0,32
432,432,True,High,5.0,1.021,left,left,60.0,hive,2.0,1.3063965384062612,bees,32.0,Low,8.0,32
433,433,True,High,3.0,0.483,right,right,60.0,confused,3.0,1.0760163172817556,evil,33.0,Low,8.0,32
434,434,True,High,6.0,1.514,left,left,60.0,germ,1.0,1.165072279938613,snake,34.0,Low,8.0,32
435,435,True,High,3.0,0.8690000000000001,left,left,60.0,invade,3.0,1.5210118998365942,bruise,35.0,Low,8.0,32
436,436,True,High,7.0,1.824,right,right,60.0,court,3.0,0.9901709426339949,ban,36.0,Low,8.0,32
437,437,True,High,7.0,1.0190000000000001,right,right,60.0,outrage,6.0,1.007674550070078,spank,37.0,Low,8.0,32
438,438,False,High,4.0,0.895,left,right,60.0,fighting,5.0,0.9543848201574292,slip,38.0,Low,8.0,32
439,439,True,High,1.0,1.774,right,right,60.0,wail,6.0,1.4423730249109212,knife,39.0,Low,8.0,32
440,440,True,High,7.0,1.136,left,left,60.0,yelp,4.0,0.9664104099065298,disturb,40.0,Low,8.0,32
441,441,True,High,2.0,1.526,right,right,60.0,drama,6.0,1.34895094485546,bug,41.0,Low,8.0,32
442,442,False,High,2.0,0.49200000000000005,right,left,60.0,politics,2.0,1.4304318061185768,scream,42.0,Low,8.0,32
443,443,True,High,7.0,1.431,left,left,60.0,enlist,3.0,1.1056680608744498,dentist,43.0,Low,8.0,32
444,444,True,High,6.0,2.082,left,left,60.0,financial,1.0,1.2954308789921924,enforcement,44.0,Low,8.0,32
445,445,True,High,1.0,1.614,right,right,60.0,prostitute,6.0,1.3790418666030746,lurk,45.0,Low,8.0,32
446,446,False,High,1.0,1.8880000000000001,right,left,60.0,blade,6.0,1.1258696144504938,heat,46.0,Low,8.0,32
447,447,True,High,7.0,0.9670000000000001,left,left,60.0,pierce,6.0,1.4757576224074,goddamn,47.0,Low,8.0,32
448,448,True,High,4.0,1.37,left,left,60.0,damn,1.0,1.5967070941551356,evade,48.0,Low,8.0,32
449,449,True,High,3.0,1.095,left,left,60.0,breathless,5.0,1.1227090715692611,expensive,49.0,Low,8.0,32
450,450,True,Low,5.0,1.183,right,right,90.0,unhappy,2.0,1.3626228912762601,frown,0.0,Low,9.0,32
451,451,True,Low,5.0,1.5959999999999999,left,left,90.0,gloom,2.0,0.6605496110860258,homeless,1.0,Low,9.0,32
452,452,True,Low,7.0,1.358,right,right,90.0,stench,3.0,0.6243544658500468,zit,2.0,Low,9.0,32
453,453,True,Low,7.0,0.888,left,left,90.0,wart,5.0,0.7482318989059422,ungrateful,3.0,Low,9.0,32
454,454,True,Low,6.0,1.55,right,right,90.0,scam,2.0,1.0472233610635158,inferiority,4.0,Low,9.0,32
455,455,True,Low,7.0,1.8130000000000002,right,right,90.0,decay,1.0,1.0108796844288008,trash,5.0,Low,9.0,32
456,456,True,Low,6.0,0.861,right,right,90.0,chore,5.0,1.118176137068076,obesity,6.0,Low,9.0,32
457,457,True,Low,7.0,0.838,right,right,90.0,unfortunate,6.0,1.0816993275366258,alcoholism,7.0,Low,9.0,32
458,458,True,Low,7.0,0.687,left,left,90.0,germs,6.0,0.7580898284650175,inadequate,8.0,Low,9.0,32
459,459,True,Low,7.0,0.816,left,left,90.0,waste,6.0,0.8829033622023417,graveyard,9.0,Low,9.0,32
460,460,True,Low,7.0,1.08,left,left,90.0,glum,5.0,0.8867693490174133,discouraged,10.0,Low,9.0,32
461,461,True,Low,2.0,0.741,right,right,90.0,rodent,2.0,1.4294283369672485,blind,11.0,Low,9.0,32
462,462,False,Low,4.0,0.816,right,left,90.0,sluggish,5.0,1.5414258244418306,inferior,12.0,Low,9.0,32
463,463,False,Low,4.0,0.9329999999999999,right,left,90.0,sloppy,6.0,0.9488525869237492,dislike,13.0,Low,9.0,32
464,464,True,Low,6.0,1.078,left,left,90.0,tiresome,4.0,1.0819562900724122,idiot,14.0,Low,9.0,32
465,465,True,Low,6.0,0.5920000000000001,left,left,90.0,dump,6.0,0.9010864285955904,droop,15.0,Low,9.0,32
466,466,False,Low,3.0,1.1059999999999999,right,left,90.0,complaint,2.0,1.21785867123981,withdrawn,16.0,Low,9.0,32
467,467,True,Low,6.0,1.9509999999999998,left,left,90.0,fatigued,1.0,1.2831544219661737,tired,17.0,Low,9.0,32
468,468,True,Low,7.0,1.445,left,left,90.0,bore,2.0,0.8610621887783054,old,18.0,Low,9.0,32
469,469,True,Low,7.0,0.958,left,left,90.0,boring,5.0,0.8368470793793676,cheapskate,19.0,Low,9.0,32
470,470,True,Low,7.0,1.371,right,right,90.0,smoke,3.0,1.1360637446778128,stale,20.0,Low,9.0,32
471,471,True,Low,7.0,1.167,left,left,90.0,end,4.0,0.920001565522398,itch,21.0,Low,9.0,32
472,472,True,Low,6.0,0.58,right,right,90.0,frail,6.0,1.100504750123946,mediocre,22.0,Low,9.0,32
473,473,False,Low,4.0,0.705,right,left,90.0,foolish,5.0,1.740363584336592,prohibit,23.0,Low,9.0,32
474,474,True,Low,7.0,1.238,right,right,90.0,bleak,3.0,1.3670624723745275,depart,24.0,Low,9.0,32
475,475,True,Low,7.0,1.0190000000000001,left,left,90.0,scapegoat,4.0,0.8809098975762026,chubby,25.0,Low,9.0,32
476,476,True,Low,6.0,0.41200000000000003,left,left,90.0,rag,6.0,1.0262579775589984,confuse,26.0,Low,9.0,32
477,477,False,Low,6.0,0.642,right,left,90.0,shallow,6.0,1.4005946388933808,gnaw,27.0,Low,9.0,32
478,478,False,Low,3.0,1.287,right,left,90.0,bald,3.0,1.4808564519480567,noose,28.0,Low,9.0,32
479,479,False,Low,1.0,0.735,left,right,90.0,nameless,1.0,1.0712716533453204,warden,29.0,Low,9.0,32
480,480,True,Low,5.0,2.245,left,left,90.0,melancholy,5.0,1.5340595652523916,cell,30.0,Low,9.0,32
481,481,True,Low,7.0,1.04,right,right,90.0,detached,5.0,1.0390348859509686,meek,31.0,Low,9.0,32
482,482,True,Low,7.0,0.9520000000000001,right,right,90.0,dust,5.0,0.9101195757975802,naive,32.0,Low,9.0,32
483,483,True,Low,6.0,1.016,left,left,90.0,dustpan,4.0,1.152216454196605,stop,33.0,Low,9.0,32
484,484,True,Low,2.0,0.473,left,left,90.0,haphazard,2.0,1.166384681564523,exhaust,34.0,Low,9.0,32
485,485,True,Low,4.0,1.119,left,left,90.0,excuse,6.0,0.7890587857109495,insect,35.0,Low,9.0,32
486,486,True,Low,3.0,0.517,right,right,90.0,report,3.0,1.2464386148349151,listless,36.0,Low,9.0,32
487,487,False,Low,1.0,0.479,left,right,90.0,cleft,1.0,1.1035379345412366,dry,37.0,Low,9.0,32
488,488,True,Low,1.0,1.525,left,left,90.0,dirt,1.0,1.0881952504569201,busy,38.0,Low,9.0,32
489,489,True,Low,7.0,1.536,left,left,90.0,ramble,3.0,1.1224925301212352,crumbs,39.0,Low,9.0,32
490,490,False,Low,6.0,1.179,right,left,90.0,gloat,4.0,0.9487383813393536,snail,40.0,Low,9.0,32
